t,obs_1
1,2.7662950883516215
2,2.787225507150302
3,3.2953260101005424
4,3.432638545516341
5,3.5248398841684887
6,4.01265317921642
7,3.8520189479197646
8,3.7396651849064764
9,3.9426125441214657
10,3.6990522930741094
11,3.819235175565679
12,4.533493713429516
13,4.506389868512424
14,4.460395880587096
15,4.764438682491674
16,4.618090651709155
17,5.331843950200594
18,4.615963179596589
19,5.368054697206387
20,4.8797266490477575
21,5.1038551106528995
22,5.297711623746507
23,5.063056813387494
24,5.106904785178404
25,6.530645121603374
26,5.9459688500024725
27,5.993095644262276
28,5.660862453272234
29,5.614209223966108
30,5.756637151625284
31,5.887970744107236
32,5.2913656704029615
33,5.405693205345057
34,5.6195512107130785
35,5.402550181934011
36,5.419695916537474
37,5.808105412113934
38,5.648977271244206
39,5.62768056613359
40,5.814138860711381
41,4.682610973786135
42,6.217544953497563
43,5.206588137124556
44,5.807706349906286
45,5.229565917268974
46,5.522347915424959
47,5.795420169329058
48,5.062697515914587
49,5.149461473537127
50,5.403530311625606
51,5.560078025940932
52,5.2776371300316
53,5.075979803236638
54,4.994829859238849
55,5.672428372135343
56,5.272489144842373
57,4.577109095685886
58,5.823720925271736
59,4.642648758347776
60,5.1118902716415855
61,5.2121074965946015
62,4.680320053714217
63,4.562536839037035
64,4.281564075987582
65,4.0782610992047035
66,5.511264744756207
67,4.571206929401184
68,4.7778003427739595
69,4.615625423030456
70,3.978370750620523
71,4.048469857899722
72,4.292259163895072
73,4.290231706706146
74,3.68902487202404
75,3.861708444688885
76,3.8456757717697054
77,3.982199373330728
78,3.8273108092719137
79,4.3179181064724075
80,2.9935675374956725
81,4.574910065790606
82,3.2037194767622004
83,3.6490810726783978
84,3.07085665113384
85,3.2417187327873105
86,3.7632581187019216
87,3.5014633377031226
88,3.8059175706547337
89,2.3866655872334546
90,2.718205395278949
91,2.983613917300834
92,3.3621498439592834
93,2.9273099940776364
94,3.3462807766216307
95,3.111350461600334
96,3.183307842472066
97,2.8571240394726356
98,2.9439943597317955
99,3.162505525220399
100,2.9159913529173096
101,2.9482969021121366
102,3.6732448147336876
103,3.574899763435997
104,3.186599561853419
105,3.354903133769935
106,4.129162884291903
107,4.461728908909228
108,3.6141556047686727
109,4.249274510146543
110,3.8162737586248343
111,4.276783036843149
112,3.9737144756137726
113,4.206552844047822
114,3.607340248889295
115,4.643571394669208
116,4.132711177820433
117,4.041389717020742
118,3.8732553717393836
119,4.379631926096366
120,4.012414055553106
121,4.681323497928589
122,4.901022803821187
123,4.466581367027812
124,4.845254391588254
125,4.870151914283875
126,4.649531964609379
127,5.3703267604322855
128,5.21087039319636
129,6.081998765876893
130,5.518066135065643
131,5.363765472637237
132,5.618128166902844
133,5.683177280389385
134,6.096622423105123
135,6.428973248294641
136,5.595252375279892
137,5.95246414914149
138,5.995568988204423
139,6.164986743578046
140,6.918756557880208
141,6.873319812230961
142,6.871044158518279
143,6.407276140270559
144,6.3783765917315725
145,7.075800823720336
146,6.200152080324483
147,6.504337262233148
148,7.172069925324731
149,6.901704692681971
150,6.485492547952883
151,6.810474464490906
152,7.193782214754232
153,7.22590647748413
154,6.8963529433392825
155,7.458548487479695
156,6.9432360875625445
157,7.63439114052461
158,7.923766102084092
159,7.086065970909194
160,6.936072051170369
161,7.489313978815584
162,7.849629659753639
163,7.246343534890133
164,7.4963407967279565
165,8.173818371872436
166,7.970157958036183
167,7.231382937314167
168,7.634801949780309
169,6.809843739645325
170,8.181427586802714
171,7.716301191663487
172,7.931512711005856
173,7.262392995920266
174,7.303076059229684
175,6.872126133361104
176,7.429553437381943
177,7.365749133481001
178,7.281718929067283
179,7.59640452297409
180,7.045357606853736
181,8.356075620597935
182,7.023500288746405
183,6.8344595706277556
184,6.172091899537847
185,6.408704059345634
186,7.193663289320882
187,5.748986924319238
188,6.348841598625842
189,6.4359717715752325
190,6.3612922322272025
191,6.178333554077538
192,6.181148970195214
193,5.3031122762376555
194,5.680360606852467
195,6.172868743934824
196,6.0157197908347095
197,5.590485574898167
198,4.890999213297688
199,4.9548509335731294
200,5.23588484701899
201,4.756904754457879
202,4.679257359648358
203,4.286396951815362
204,4.351526727517056
205,3.5295003803814313
206,4.2502448959892
207,4.141149979464566
208,3.4756977084310385
209,3.2173967834366293
210,3.4261731164837586
211,2.951346170085779
212,3.283965894544192
213,2.784182457896185
214,2.5206733921707856
215,2.126093184075205
216,1.4006840272195864
217,0.7829245394076836
218,0.8146987382367529
219,0.604932258605188
220,1.0553610228282653
221,1.0847302875063527
222,0.6648186104396793
223,-0.02818069770361009
224,-0.19378365062069786
225,-0.32749782261521115
226,-0.5923467734819605
227,-0.30830630751217103
228,-0.7574995439383934
229,-0.9179222554004527
230,-0.7518048305741317
231,-0.7501824408800389
232,-1.490150509720758
233,-1.9701024940141436
234,-2.079826292486198
235,-1.507478780179383
236,-1.744996352096615
237,-2.807115114391085
238,-3.032375756946089
239,-2.612280371113279
240,-3.4161979555028266
241,-3.032405439302588
242,-3.098301845788933
243,-2.889424459617226
244,-3.8706403241362977
245,-3.873218728890497
246,-3.474509300190627
247,-3.753647941984612
248,-3.9162292274200325
249,-4.861731994455155
250,-4.031231422445817
251,-4.429686859984376
252,-4.299759761231782
253,-4.204459991979961
254,-5.301693482706574
255,-4.737556992090034
256,-5.101376859577111
257,-4.987793844364559
258,-5.380096312208494
259,-5.258551596008913
260,-5.149103506352757
261,-5.936829720648164
262,-5.640902738315687
263,-5.297450810935528
264,-5.923354390535664
265,-4.937618944764694
266,-5.854634415731408
267,-5.91146399763524
268,-5.319440038261311
269,-5.699284968087993
270,-6.114493905817492
271,-5.913479949701854
272,-6.053895244715668
273,-5.541793878241515
274,-6.047966093834684
275,-6.013873782748992
276,-6.243792810087511
277,-5.564926352110877
278,-4.8540756410902794
279,-5.718437634087473
280,-4.813874582793818
281,-5.940987287205326
282,-5.326447404178324
283,-5.761271145165203
284,-5.6735071473490235
285,-4.846286627401887
286,-5.304713460187042
287,-5.378132780790751
288,-5.043986057958332
289,-4.598584678343548
290,-4.901687299747752
291,-3.5571872702777907
292,-3.7412837606431957
293,-4.2368981569088495
294,-3.2484633364655804
295,-3.235920525949278
296,-3.4740370256642135
297,-4.000963046454561
298,-3.200587898064241
299,-3.290021571150982
300,-3.4996352222756153
301,-2.8194515436248015
302,-2.8213388533879127
303,-2.890763523455387
304,-3.2365882845741574
305,-3.0272342053357013
306,-2.856997794070499
307,-2.246281642391684
308,-2.341102659892544
309,-1.4842421980933718
310,-2.1295377974074303
311,-1.2423611349932027
312,-1.220272382253917
313,-1.405577767635992
314,-1.5929278268186189
315,-0.7389919259637292
316,-0.6806946021418288
317,-0.5738017475875914
318,-0.782579652288382
319,-0.46183418369318224
320,-0.46890632947441524
321,-0.20158195263102402
322,0.45976632705695814
323,-0.3034152833236249
324,0.06881252389118353
325,0.1975483747096321
326,0.5307322293375392
327,0.04644434613036241
328,0.8262324189538035
329,1.1036635391495822
330,1.659094649460068
331,1.6779652848330155
332,1.7791532957621499
333,1.2152820605616381
334,2.3719917824805528
335,2.593259183033295
336,1.9763185848244629
337,2.2943574173301484
338,2.3922085115551384
339,1.8349063799063936
340,2.4922352077528744
341,2.2740652259783687
342,2.4850118152383116
343,2.7210445926328495
344,3.208923913920726
345,2.430691633658469
346,2.6117059676933074
347,3.082944677636632
348,3.1317516021459006
349,2.426092523316795
350,3.1856636434123344
351,2.9293763528028176
352,3.2522627111522753
353,3.273179338910615
354,3.8685500726184596
355,3.335002636458358
356,4.203098625241037
357,4.02134968860779
358,4.001376623277072
359,3.5541270662512496
360,4.452347743641372
361,4.100251050738706
362,3.962600307793157
363,4.155147627544629
364,3.6309911441161784
365,4.2663243448448505
366,4.129486151337372
367,4.43888486567824
368,3.757710462457094
369,3.7724586917564413
370,4.792456219767281
371,3.4210358098179365
372,4.0312541950020675
373,4.332128478237741
374,3.7641376255913714
375,3.764716927305816
376,3.4061593039277107
377,3.507642801140208
378,3.089027284073609
379,4.130649423595784
380,4.035380025651949
381,4.030375950149204
382,3.215912451092161
383,3.278342530672435
384,4.384506412277672
385,4.628295894100781
386,3.3387662057467753
387,3.9083784311809167
388,3.082246198461893
389,3.7941537471628726
390,3.3620286763437495
391,3.264711344813981
392,2.8812506165701084
393,3.3040302726638235
394,3.9394647396925797
395,2.7604594519387065
396,3.1941766062435883
397,3.293062476403558
398,3.154866615415007
399,3.960028526272591
400,3.2356638750311384
401,2.6237458309166497
402,2.7914941841728647
403,2.5983386056234226
404,3.0172157226920935
405,3.395631810419697
406,2.6575840912104285
407,2.326343429274138
408,2.6400844394758116
409,2.9708207963145656
410,3.6801145423427317
411,2.396717413048217
412,3.615267478571361
413,2.2451146281353145
414,3.10037141152857
415,3.805341091640183
416,2.843828723995138
417,2.333914345927094
418,3.021038208445842
419,3.272890222780903
420,2.7583111771417763
421,3.372409568463083
422,3.030689758156353
423,3.2535503568160875
424,3.0584536845509462
425,3.9734438736145803
426,3.607594949095845
427,3.5017887708589943
428,3.2621068004044167
429,4.088152704290349
430,4.008299628318208
431,3.550448909322879
432,3.7416790711707586
433,4.322121604983308
434,4.102905109576024
435,3.2935850898170607
436,3.772300192383258
437,3.7939679114082865
438,4.652561231039808
439,4.3761893346175595
440,4.690196351271105
441,4.7944671149841405
442,4.797920192077172
443,4.860847966036102
444,4.934666171589523
445,5.670019617833103
446,4.728487749967931
447,5.576919189820582
448,5.381815337505625
449,5.769723827396773
450,5.698282096428363
451,5.435434125013633
452,6.117054854379162
453,6.338124617251056
454,6.971059854074776
455,6.033515669473014
456,6.870107687764366
457,6.408328190111313
458,7.3999983362033666
459,7.128194037035294
460,7.192654094295977
461,7.804281284403405
462,8.068285292460274
463,8.139413874370291
464,8.2183818787538
465,8.370962665131547
466,7.77799594433799
467,8.327171904735614
468,8.886944178801183
469,9.008423909127583
470,8.329452621234358
471,8.815633133218151
472,9.315083616155718
473,10.025683174739237
474,9.63202540046597
475,9.444773578442968
476,10.227796717795288
477,10.313885506586997
478,10.015602793150068
479,9.829113926694871
480,10.339992000636677
481,10.157045905197084
482,10.404171748302572
483,10.56347879911578
484,10.691409544476134
485,11.183262926476875
486,11.482769141148344
487,11.234626888515141
488,11.246536717053758
489,11.815144112250875
490,11.191743534342587
491,11.95710588101029
492,12.149039343365457
493,11.78103447828164
494,11.889402202601417
495,11.423136512852771
496,12.229961031921153
497,12.053726033825807
498,11.352880201911145
499,12.953537398929768
500,12.090428578514087
501,6.720677010190933
502,7.527165312493695
503,6.51349393390707
504,5.606654478400307
505,4.758105061776569
506,3.6432706012970955
507,3.1752013101949252
508,2.397496436180253
509,1.5977791653845461
510,1.500158474657143
511,1.8680202106634878
512,1.6986803377275073
513,2.673637288436405
514,2.0788791321075224
515,2.805050927414514
516,2.4307524696341773
517,2.4637472237161577
518,2.3385587843996776
519,2.429748368633113
520,1.1746332409933755
521,0.7260549305326418
522,0.16673105274266742
523,0.16928308224943933
524,-0.8983735408382123
525,-0.7404366594416323
526,-1.8177717888485792
527,-1.1371941488971309
528,-1.4824143705447559
529,-1.5847630756642013
530,-2.2264569151863767
531,-1.5283043216712136
532,-3.092854898455429
533,-3.973663325554596
534,-4.783548572237803
535,-5.102536663180096
536,-6.907263904480015
537,-7.819578207067965
538,-7.8277268628979355
539,-9.137241414718975
540,-8.346724889264184
541,-8.51742470560437
542,-7.5765178337475
543,-5.250872130406676
544,-3.3980118923052554
545,-0.9766720738849952
546,0.6033048385094679
547,2.1489814306540516
548,4.983431422839322
549,6.4519096279834
550,6.657292516064518
551,6.975925814527012
552,6.723485551917573
553,6.43476096070905
554,5.076440785482105
555,4.84750803670658
556,3.465156599259389
557,3.017375491069625
558,2.147325731287811
559,0.6897577425326112
560,1.369751220546073
561,0.7207285559227414
562,1.4768804691350468
563,1.779285808433403
564,2.425369978519679
565,2.936289990544891
566,2.0720109948436294
567,2.623028867324964
568,2.086459076330238
569,1.6912635648379504
570,1.2443038088666647
571,0.7483419016245105
572,1.0884274781783108
573,-0.391296471500787
574,-0.7849122031453194
575,-0.7590496871367056
576,-1.948258833730666
577,-1.8255624700708277
578,-1.5799820635725825
579,-1.8122834531888004
580,-2.4008850290505803
581,-2.2297727260968156
582,-2.8123947432426517
583,-4.24582018224355
584,-5.306345013131203
585,-5.5859012037687465
586,-6.85361527169785
587,-8.3861663128852
588,-9.023831305269162
589,-8.096973806723936
590,-8.781451364198865
591,-7.871710316793799
592,-6.460623291395734
593,-6.146716425392014
594,-4.2285620540194016
595,-1.6838851813255826
596,-0.05554693133557981
597,2.3914135490103074
598,4.129035674790882
599,4.69615643735744
600,5.706902084622848
601,6.169765251426532
602,5.895472288928263
603,6.280560168352165
604,4.92860871039612
605,4.92039838262915
606,4.840547625732059
607,2.995293722915903
608,1.249191267359635
609,1.1920111853070587
610,1.3524649240816364
611,1.5607205885376332
612,0.6385640685160916
613,0.4810642037573374
614,1.0901097964986357
615,2.050409359331405
616,2.187072389297715
617,2.7033136944125187
618,1.3880170549587858
619,1.5245108516611656
620,1.2070978888582244
621,0.43852995140229
622,-0.5106386283416191
623,-1.7682637211440349
624,-1.3591228600172065
625,-2.069298072041308
626,-1.7515015942668257
627,-2.234127211423827
628,-2.3500230024292867
629,-2.021005242859098
630,-2.702359535046715
631,-2.6676157107394127
632,-3.2959174220206764
633,-4.376354733214147
