t,obs_1
1,2.4969805335264867
2,3.195620074897191
3,2.672262949591407
4,3.481550434574169
5,4.262816907657461
6,4.558121774173517
7,3.9638437429204485
8,4.274159832287229
9,3.8879144917105886
10,3.5893756738327838
11,4.762543813322323
12,4.422330730545716
13,4.825605975725711
14,4.717993763145697
15,4.426934767177311
16,5.439611394199336
17,4.433020252279317
18,4.875165675482192
19,5.762100263085944
20,6.189776214450337
21,4.773817788156661
22,5.687997022340448
23,5.8057237757192315
24,5.286934197924039
25,5.59568687441082
26,5.829789963205647
27,5.524582227640878
28,5.11692288830795
29,5.181100644870858
30,5.765735850714245
31,6.19220312737284
32,5.8532513936419495
33,5.981082356371749
34,5.719012737104482
35,5.719810675045002
36,5.793543551937623
37,5.789412180922231
38,6.19265293838052
39,5.650489496891411
40,6.099622269756268
41,5.529201751672578
42,6.182368202062325
43,5.788260283364556
44,5.829853177639481
45,5.873028858363365
46,5.838896377848904
47,4.927271566824975
48,5.5390700445356496
49,5.703053298712125
50,5.787090686442033
51,5.2887115310272135
52,5.298308034956746
53,5.754943348112582
54,5.189495929323951
55,4.80202761502973
56,4.6335562081285575
57,4.488839267814405
58,5.693411511824852
59,4.532397687851384
60,5.510138198869141
61,4.571410939621392
62,4.59577118747
63,4.677325091745685
64,4.529722651083281
65,3.774412828300292
66,4.68428148824391
67,4.321439126515146
68,4.4729901968567445
69,4.145292896428228
70,3.795231650284615
71,4.213389912104872
72,4.138380149848408
73,3.490633789231418
74,3.7465790124604
75,3.9101240717094865
76,4.304860626676263
77,3.8185263155209492
78,3.2526202234243096
79,3.0504338357559275
80,3.04304022996991
81,3.183239315806284
82,4.073898158558519
83,3.245641893904134
84,3.5865772564842104
85,3.4130249859841055
86,2.8485945329977436
87,3.2239495094039343
88,3.3825865875578107
89,2.600512707234244
90,3.197930162684379
91,2.32247860070439
92,3.1991566292942806
93,3.2978307014361983
94,3.1497669508192887
95,2.8884784269410098
96,3.12415236629707
97,2.9335926017628875
98,3.170989236633491
99,2.9344305603237144
100,4.24636313385926
101,3.7592218462656404
102,3.1254921274440646
103,3.2659070470637364
104,3.631562917107515
105,3.3732393670693432
106,3.447569121627759
107,3.1618839956899696
108,3.5552915030495567
109,3.583062275072143
110,4.9018626646893
111,3.1945456574929145
112,3.514900231173439
113,3.844526601684678
114,4.418237079260016
115,3.5571919866582604
116,4.35456584501783
117,3.6686202269200554
118,4.456813231094163
119,4.804404604307495
120,4.4094254508310735
121,4.711711113400648
122,4.081464674413713
123,4.821371125145507
124,4.444994300560306
125,4.473759005964226
126,5.141020647416826
127,5.303438099164027
128,5.190282726676428
129,4.998516625960458
130,5.86812321809537
