t,obs_1
1,0.017772948584265633
2,0.1806620165212185
3,0.18556091326984486
4,0.3170078429498099
5,-0.011713050992879337
6,0.9829324496019991
7,0.7325554982894651
8,0.03667610339675764
9,1.505099828359596
10,1.1135355271817637
11,1.5351027698641888
12,1.5596703255475284
13,1.2247166275557013
14,2.4026132626402386
15,2.8205802796978676
16,2.8384416232440515
17,2.189666043665817
18,2.776659360169141
19,4.15131793067568
20,4.068603804266768
21,4.129759638687581
22,4.171500082396293
23,4.754207607651077
24,5.212473661175244
25,5.492279279575908
26,5.352529520946805
27,6.353093111136305
28,6.641173496073982
29,6.380308867419754
30,7.264624225691595
31,7.384378807405935
32,7.001422864698167
33,8.336033563404497
34,7.9732478794052435
35,9.120550863321657
36,8.916797113830793
37,9.353853044145986
38,10.12903421808077
39,9.72154568146263
40,10.657956371059427
41,11.03475459574069
42,11.50852892390242
43,11.392516795143306
44,13.092723777698348
45,12.646625659172013
46,12.65325792609897
47,12.771218140845459
48,12.574510726837849
49,14.138148521103664
50,14.737317087507424
51,15.30231408813166
52,16.12115168590654
53,14.837245547015112
54,16.267392152060754
55,16.64641640841006
56,17.034181334565886
57,18.112487328184134
58,18.035992204949647
59,17.94066966845404
60,18.689317976855676
61,18.962416700694664
62,20.12091432528803
63,20.351088450889474
64,20.11206253299295
65,20.584395889938705
66,21.737141544428106
67,21.737474052441776
68,22.402429389969758
69,22.244134964283603
70,23.357522438099355
71,23.438798844277944
72,24.04782741611641
73,24.963039145637968
74,24.201199756924265
75,25.833026128453316
76,25.43494858292087
77,26.06299353330067
78,27.637915716553437
79,27.356921878095076
80,28.41580259558458
81,28.66835166337819
82,28.866513731498202
83,28.48059297944369
84,30.094307541068012
85,30.1011683998014
86,31.63910916738303
87,31.565541617316963
88,32.78625094093248
89,32.573304123874514
90,33.57379236314722
91,34.21777597920201
92,34.9311144294703
93,35.18174311001649
94,35.633499067117825
95,36.592596506405606
96,37.57658651519555
97,37.96195418462499
98,39.031343157272524
99,39.81558831381738
100,39.20346982091866
101,40.29649388123542
102,41.007713574113886
103,42.192771707615435
104,41.71358905121149
105,43.07431159750678
106,43.586330683842526
107,44.13416398890324
108,45.500022312835874
109,46.250135736370126
110,45.55592252002837
111,46.933269752473855
112,47.74885870331574
113,48.1564625958746
114,48.656831216227076
115,50.06134169750814
116,50.93984956300176
117,51.92226176094203
118,52.71871411058535
119,54.81992296172794
120,54.6847029698497
121,55.19492123146037
122,56.26119113101413
123,57.23809354226961
124,57.86590401985312
125,58.67501892695425
126,59.65854393956523
127,61.34944571923254
128,62.738244875863984
129,61.782669743365176
130,62.65322274269416
131,64.9428406259594
132,65.52836548598108
133,66.11737947561632
134,68.30899360962773
135,68.213874550489
136,70.04071272010603
137,70.69096713341575
138,72.06699343191426
139,73.32024518255628
140,74.93620894675288
141,75.66296555249397
142,76.90260667303235
143,78.40597304989598
144,79.53470241820142
145,80.79429339631623
146,82.48955333768974
147,84.22542735938462
148,85.21574259100466
149,87.95221037220418
150,88.16953771419074
151,90.33361238431901
152,90.4456975567284
153,92.83555250734163
154,93.75497822171313
155,95.42326689569589
156,97.54871226227661
157,98.20008015914392
158,99.95013395230134
159,101.1577771112308
160,104.14944005922862
161,105.7298716289108
162,107.00216819319628
163,109.18447202283302
164,110.80960905935633
