t,obs_1
1,3.1849186748696217
2,3.523678975661977
3,4.161022242031832
4,3.0866549760564728
5,2.9184182929352165
6,3.4841212939373944
7,3.2764629300900596
8,3.8195283285922264
9,4.849884938182634
10,3.5248807732324186
11,4.593800796312035
12,3.928481918234185
13,4.400491852174973
14,4.573667962281316
15,4.246433644709324
16,4.7048374405346305
17,4.8905204054750735
18,5.4578132069692735
19,5.390017793091369
20,4.666239404151792
21,5.631117268131315
22,6.291985652828172
23,5.44227973701477
24,4.88831861248882
25,5.913866555219001
26,5.981079085441843
27,5.605020307721853
28,6.326842449531258
29,6.150449872801327
30,5.40073746360083
31,6.176340009723071
32,5.717022451233323
33,5.342109935679971
34,5.727583697505136
35,6.549695038818002
36,5.753685127767214
37,5.621773694062736
38,5.674203700880651
39,5.89670960548469
40,6.134790125112847
41,6.086921781972476
42,6.014839758535461
43,5.708447564737033
44,5.7751042499952545
45,6.1312160529363355
46,6.314716238403993
47,4.584541069775135
48,6.23813194511267
49,5.398448325025202
50,5.4585038484962025
51,5.750306500755274
52,6.07113317015524
53,5.939638187091998
54,4.412206238473816
55,4.95373411416734
56,5.5032627699528
57,4.239431813045839
58,5.666654526705855
59,4.899521263609776
60,5.468487413856266
61,4.282281839792942
62,4.854849855092236
63,4.76101753170981
64,4.309054687436327
65,4.672102299370859
66,4.578999319571253
67,4.5834505246316475
68,4.4661662965835065
69,4.374675664347729
70,4.68260362941617
71,4.528173348763006
72,4.4411403344792415
73,4.217344752072575
74,3.8768710340288086
75,4.087924443206176
76,4.096809420267227
77,2.429144965883645
78,3.6708551175229327
79,3.920828442524794
80,3.9342904321832783
81,2.991549101018899
82,4.398759525321298
83,3.3658911776093996
84,2.957063183181988
85,3.5677050833826156
86,3.758351535103487
87,2.301371671444282
88,3.2708429211345518
89,3.5099545879762597
90,2.969076701193593
91,3.5181553759322046
92,3.755744856588106
93,3.9170091835763046
94,3.045643546315943
95,4.363730874872767
96,3.3404199185661176
97,3.196739254937126
98,2.917371986936867
99,3.3668944586772795
100,2.7938357231807753
101,3.8570130601647077
102,3.1266154998802187
103,3.7059243656586087
104,3.40583077269566
105,4.402846645345594
106,3.2824020717754387
107,3.26087545179635
108,3.2108476634532908
109,3.5569621420855055
110,3.6839938288019174
111,3.7290222779379336
112,3.756732545839128
113,2.8639346020295426
114,3.6061047469980716
115,3.371469991626471
116,3.735234219421008
117,3.5903280347723365
118,4.287007867912101
119,4.322450890430695
120,3.8638813368631637
121,4.0842030549232256
122,4.443554784838109
123,5.07018961350028
124,4.948170071931016
125,4.288012387172204
126,5.341786992429834
127,4.474980919079013
128,5.248752041087991
129,4.9105460139993795
130,5.328717970746091
131,4.9567463494836606
132,4.991364895460574
133,5.3358075504420555
134,5.182493745301397
135,5.520497318414892
136,6.199580669697122
137,5.896823416338126
138,7.170825305068195
139,5.831505821807954
140,6.5743439270992425
141,5.957489693222948
142,6.488328209544238
143,6.558225717083358
144,6.415430788577988
145,6.382734344978564
146,6.084432756732576
147,6.998826810814189
148,6.292285521475865
149,6.2755657655113115
150,6.941582380076233
151,6.329655828586008
152,7.362463050342607
153,7.29408128262848
154,8.092777062175541
155,7.688096578955034
156,7.291377845864569
157,7.320383943043096
158,7.661523272407824
159,6.848246163608555
160,7.6528883014679465
161,7.38834376277138
162,6.756053143924811
163,7.534959898741
164,8.10757411205022
165,8.230988864442548
166,7.494758593969369
167,7.685434276399181
168,7.273666090016154
169,6.988135001091766
170,7.8886992525895865
171,7.655848257867348
172,7.137298317360258
173,7.808552245240198
174,8.413742068293953
175,7.621309579765763
176,7.9981179291794415
177,7.767846478289616
178,7.574694405936021
179,7.4925601146080405
180,6.890000727651268
181,7.413455490407483
182,6.662899942066153
183,7.7521776902553485
184,7.304830481462635
185,6.885448532147046
186,6.2419320448964655
187,7.335161452291829
188,6.692938249720852
189,7.011686544202764
190,5.942165789827529
191,6.039715307749011
192,6.164135650560485
193,5.038578865580974
194,6.240908694710491
195,5.120731841877495
196,5.764822246761323
197,4.612820499833307
198,5.883365997921904
199,4.069092880910449
200,4.238368357014899
201,4.537505582479409
202,4.812785578771426
203,4.272864382531408
204,4.044314045245394
205,3.7798603716068047
206,4.024120582479329
207,3.854301778513837
208,3.8681254439229638
209,3.879917408675278
210,2.641964489820364
211,2.7162994834097853
212,2.982920079126542
213,2.794193597718631
214,2.3621126802798407
215,2.374916735438122
216,1.1847919303383088
217,1.298700109100989
218,0.9973653744900808
219,0.42964820988137453
220,0.7749171874410706
221,0.6802213696653697
222,0.15946952038179585
223,-0.08916709335815609
224,-0.1563010130454382
225,0.6460611398405387
226,-0.13428053679610424
227,-0.6017014026082865
228,-1.250702231129461
229,-1.0740310720846207
230,-1.492286343999499
231,-1.3496265100046323
232,-1.7987561029841674
233,-1.3758040827099043
234,-2.249164464166361
235,-1.6412468496696986
236,-2.68039473569461
237,-2.4852914864170987
238,-2.110753924036782
239,-2.0860216339589646
240,-2.993285469041463
241,-3.098319903664904
242,-3.8887351799314853
243,-4.0604344213274315
244,-3.8956551151297973
245,-3.783682245860038
246,-4.650274991208191
247,-4.371435189918885
248,-3.6528143746875976
249,-3.5750935906100954
250,-4.063296797847917
251,-4.398137498854912
252,-4.468337217142467
253,-5.321082311926415
254,-4.200916668114008
255,-5.258944917734442
256,-4.784483331766754
257,-5.3113124728613785
258,-5.6980127156443725
259,-5.471317425987296
260,-5.131124198667524
261,-5.075532541718065
262,-6.619289491311619
263,-5.694908050509696
264,-5.782532724836116
265,-5.285284467778773
266,-6.345794196134049
267,-5.6412785328676645
268,-5.784204492554876
269,-5.97667161704135
270,-5.467362478417345
271,-5.3941732736647845
272,-5.691414266900603
273,-5.683434628141501
274,-5.858301569378679
275,-6.095320981538661
276,-5.688804669299114
277,-5.23402695727332
278,-4.938829715994016
279,-5.56864726006651
280,-5.602068509837955
281,-5.372604147679136
282,-5.410920376018144
283,-5.252702202554173
284,-4.430593597893139
285,-5.291867508957443
286,-4.810611344426286
287,-3.986825532838758
288,-5.046068944678504
289,-4.743107576535147
290,-4.80565312668737
291,-5.034701566151238
292,-4.659092832969552
293,-4.256958994538267
294,-4.127061144733899
295,-3.654976508437616
296,-3.9166636328402316
297,-3.5159679242626893
298,-3.6251131831065315
299,-3.8427933450025376
300,-3.3403674366828024
301,-3.2002595133679383
302,-2.776632137767251
303,-2.3053543414812183
304,-2.1506678471966763
305,-2.404629139579959
306,-2.626991637803405
307,-2.354856290760836
308,-2.1195527089448545
309,-2.6273607868541777
310,-2.1410239578463957
311,-1.089685006077351
312,-1.2213941410274014
313,-1.0465481360957187
314,-1.8927017909077137
315,-0.34344562921609
316,-0.602716621660371
317,-0.46882134153383537
318,-0.29483363858185146
319,-0.9556286057893475
320,0.6415375771275682
321,0.3925321522706604
322,0.18219368869733812
323,-0.005978638491843852
324,0.31199829260978873
325,0.42240544626376586
326,0.5551657489847664
327,0.39935437094832965
328,1.3925946451182705
329,1.044458221712044
330,1.5264689295958052
331,1.261756532645268
332,1.619864975479019
333,2.3780112078315585
334,1.9098921784866438
335,1.4767387459935217
336,2.1643706764503783
337,2.3431896623781467
338,2.623869313594112
339,2.468436135558511
340,2.741399885393988
341,2.9600003389806826
342,2.599212806594076
343,3.125095668736548
344,3.4105754600145786
345,2.5357336047661128
346,3.437068948578138
347,2.9383581459553976
348,3.1790966252814217
349,3.2403614228944773
350,3.0606701406747407
351,3.2344905506847934
352,2.5916409437575156
353,3.8419428083911447
354,4.4839929682339035
355,4.143533651856538
356,3.569135489144856
357,3.6392777225811113
358,3.924951429148343
359,3.7455086416864143
360,3.860077132383973
361,3.9682724489285404
362,3.4806966474401224
363,3.676268473712635
364,3.5139455996447935
365,3.6961251645504767
366,3.608441615306501
367,4.438944531237114
368,4.238294980155638
369,4.425056170776964
370,4.419223341309743
371,4.035826326215953
372,4.526450112946612
373,3.9038268244989394
374,4.122351163473104
375,4.4753590515305515
376,4.45505512996732
377,4.250968821955681
378,3.8532550773204832
379,3.6311150493393
380,2.71278205732788
381,3.213177598572564
382,3.253557667112444
383,3.918815240457313
384,3.6182475695952623
385,3.873249527650288
386,3.522059379612646
387,4.221277819996331
388,3.2300064039286056
389,3.6481963373321147
390,3.74531723564714
391,3.2641632459858907
392,3.676835776200729
393,3.6295121618227757
394,3.552896157429405
395,3.5182247459623364
396,3.393293796292325
397,3.3369438196535763
398,2.7778940265609826
399,3.472386015671827
400,2.5210538222732506
401,3.2794556702024957
402,2.6136383496574283
403,2.8697029697000214
404,3.68461363724224
405,3.006223565329087
406,2.8219085430475324
407,2.520235845890689
408,3.6530685420249323
409,3.4163285544261797
410,2.8164719028188117
411,2.9814149570341626
412,3.3760758144957452
413,3.240525819691643
414,2.62085201701258
415,2.946182248616258
416,3.191394466181112
417,2.507416937816516
418,3.2190745284698132
419,3.1820830089500127
420,2.907496022637494
421,3.839013945887732
422,3.273410059404084
423,2.828219066588233
424,2.9977620811978904
425,3.318224144054781
426,3.6422509309671076
427,3.656600046592004
428,4.102150354639559
429,3.094973879529736
430,4.128613600900275
431,3.76431827011109
432,4.4112997918287284
433,4.324040137672663
434,3.6726868960427264
435,4.287768905235664
436,3.8499267905748313
437,4.737100658774706
