t,obs_1
1,0.1305905067371965
2,0.5189237059928525
3,-0.1779500046771083
4,0.7666170819516464
5,1.162045323279868
6,2.0533479186133503
7,1.8798562231011633
8,2.2745635511163687
9,1.8653819754254342
10,2.5248660477097493
11,2.735967020019782
12,2.859999265262468
13,3.78915195981649
14,2.993461133947071
15,3.396849111346093
16,4.2935813121326944
17,4.0877185505048015
18,4.582136492896498
19,4.410578052354971
20,4.969820867500616
21,4.564468377313169
22,5.192627230097787
23,5.215200451671431
24,4.454167962926637
25,4.490759567419469
26,5.17133089777675
27,4.474569455809153
28,5.303890262630304
29,5.103135272940623
30,4.740508381362283
31,4.380454567634884
32,4.336193653736717
33,4.583291699703293
34,4.5450956311424235
35,4.2471994212175534
36,4.215250303230885
37,4.165110269997253
38,3.316979749176226
39,3.0511904993634764
40,3.3501453737080347
41,2.6692865773144923
42,2.819796114818747
43,1.775170279594017
44,2.314807803116277
45,2.0887253695846746
46,1.21493222390938
47,1.2265878990807633
48,0.387062965579275
49,0.6945880960712367
50,0.19587317153443634
51,0.43287030919500163
52,-0.012810136606012823
53,0.03226224256325505
54,-1.1075088662512753
55,-1.3276224961898302
56,-1.8342359211217631
57,-2.3079340219823234
58,-2.339055496687468
59,-1.9485343895529939
60,-2.6328317463604
61,-2.9521636587682574
62,-2.9576803565778387
63,-3.83911323765325
64,-3.7215656464667113
65,-3.475815528130539
66,-3.6399157328476983
67,-3.9414316131031253
68,-4.3993960275577715
69,-4.224589807668832
70,-4.781887076036733
71,-4.496569686266499
72,-4.824117381434174
73,-4.3822135462476055
74,-5.333894383076951
75,-4.8720926610085264
76,-4.77789968183485
77,-4.999621532793384
78,-5.2428097291686395
79,-5.400634054316651
80,-5.023417987596145
81,-4.952306236130776
82,-4.645008245067517
83,-4.526155655674202
84,-4.030126741270597
85,-4.2679698446124075
86,-4.3646677576562
87,-3.7317876472611333
88,-3.3181802942151144
89,-3.268831942321187
90,-3.3927965094317782
91,-2.7502908426059838
92,-3.2171548342004512
93,-2.447403785462565
94,-2.0908058905046563
95,-1.4194896963739105
96,-2.0357434687202685
97,-1.5509668367183556
98,-0.9657939755579754
99,-0.46319965866582063
100,-0.5036747202123356
101,-0.03970221278623969
102,0.24420115239550394
103,0.49377998859944394
104,0.7646013780749216
105,0.9537013811061129
106,2.089201429418364
107,1.967045667270952
108,2.166621798990986
109,2.768357740117836
110,2.382825348337156
111,3.169630521963013
112,2.92826960967482
113,3.338430151821948
114,3.7725719758527743
115,3.8742097024329722
116,3.824555393224424
117,4.202738861470008
118,4.013441761136518
119,4.216824988566495
120,4.829338938781823
121,4.992254770394942
122,5.292923512205638
123,5.104608018082865
124,5.426101374071381
125,4.9843270761763
126,4.882596432060237
127,5.238082891788987
128,5.013211969573237
129,5.114748374671443
130,4.531848330677496
131,4.80251353930311
132,5.0761077506059555
133,4.770782728086294
134,3.4652163344356244
135,3.7840085426675008
136,4.315960536620502
137,3.497160776779608
138,3.5883187721325083
139,3.55587862704349
140,2.931865289842683
141,3.097506200617337
142,2.8824294521961997
143,2.0149206080704865
144,2.5109020949995737
145,1.5225788955896524
146,1.1751309995221706
147,1.4846895651725647
148,0.7567512184287517
149,0.8097014254529631
150,0.3900091753471792
151,0.2434895537818371
152,-0.7979721678093609
153,-0.591188168093928
154,-1.1459443357485912
155,-1.0199829368640405
156,-1.7201029459105999
157,-2.626755931470638
158,-1.4769731246981987
159,-2.1747415728119743
160,-2.8798612164032957
161,-2.5681483605963473
162,-3.4033160708224104
163,-3.475524126674221
164,-3.739212674648005
165,-3.7596461482244066
166,-4.227820534980399
167,-3.7760640552644285
168,-3.8881202646549635
169,-4.566692751665109
170,-4.695578675390097
171,-5.573675089135461
172,-4.630533530372042
173,-5.119139680288415
174,-4.555575089442237
175,-4.93646355088656
176,-5.129984078290538
177,-5.085781076865972
178,-5.1699271548702095
179,-4.467643058105189
180,-4.917777499977865
181,-5.123481054124517
182,-4.621058018604334
183,-4.626598122770629
184,-4.469384491339261
185,-3.9532805292075146
186,-4.350003308426531
187,-3.8368682294906202
188,-3.537508202273512
189,-3.075631973464843
190,-3.020572738582143
191,-2.915124329238799
192,-2.585069680155648
193,-2.34024416094247
194,-1.900896397354213
195,-2.105018726124705
196,-1.542541862893204
197,-1.4967530965039832
198,-1.3628539748246933
199,-0.3935019277223377
200,-0.1859518131776604
201,0.06330499332672945
202,0.020136768163243668
203,-0.10864544694505307
204,1.0892333549241995
205,1.9153325635011846
206,1.8267072740049413
207,1.8812073378056282
208,2.021260145630961
209,2.599934901398957
210,2.5417353160924545
211,2.8128106522659744
212,3.1076137362677776
213,3.6092581640172723
214,3.489044842971202
215,3.756728447980894
216,4.043837654814703
217,4.580300218665448
218,4.138473173227077
219,4.501438997233982
220,4.977460163778547
221,4.56642478786922
222,4.974821604991998
223,5.041547913223228
224,4.90630434283686
225,4.921913158589682
226,4.953834631806101
227,5.139946436669853
228,5.191092044035691
229,4.843791558725734
230,4.73795481775318
231,4.7650505069188185
232,5.379892112562142
233,4.396856316505974
234,4.65673153566477
235,4.024279491682934
236,3.791902271339204
237,3.9810800551155907
238,3.66123539356156
239,3.570774265220172
240,2.8503298943975848
241,3.280119210080878
242,2.493834255441577
243,2.411476586309802
244,1.9313018311710084
245,1.9309707796974336
246,2.2484755062546733
247,0.8613575859652549
248,0.9196861792534483
249,0.9897065525988508
250,0.9621660408667632
251,0.2822103551347076
252,-0.3534453033626209
253,-0.6258311856367472
254,-1.046304698169963
255,-0.9636631221328666
256,-1.230476385439603
257,-2.206045461483609
258,-2.170620173831602
259,-3.058822144334502
260,-2.454385028894695
261,-2.5893541229468893
262,-3.0094194455817678
263,-3.019486401161688
264,-3.740117722422483
265,-3.3848678879297482
266,-4.330882964260387
267,-4.131216685698665
268,-4.1380744314913995
269,-3.9826460497111236
270,-4.84972081180197
271,-5.031594431024869
272,-4.581951164835912
273,-5.081376138753918
274,-4.960658276350828
275,-4.670378157939573
276,-5.247459382382098
277,-4.702253364689693
278,-5.0753440837481385
279,-4.918194166282572
280,-5.051388547981412
281,-4.6284780664307394
282,-4.722500036295241
283,-4.279303530813238
284,-3.911767681341785
285,-3.808914447697052
286,-3.777128872849773
287,-4.520824382238655
288,-3.7491358677844766
289,-3.433594816393741
290,-3.6411561457404438
291,-3.0219636500429146
292,-2.9274023708152526
293,-2.259236616069354
294,-1.6898752422200989
295,-2.5084628502788675
296,-1.9088876487280964
297,-1.0475728741011725
298,-1.3351044291455876
299,-0.6106926912629925
300,-0.2743526893510364
301,-0.2334381126200808
302,0.6617599799155247
303,1.2357328132509835
304,1.055729411162076
305,0.9065549776183295
306,1.1407013851866856
307,1.536125887188669
308,1.8453466339657243
309,2.24867579116279
310,2.7061135057583505
311,2.9225475362298905
312,3.7588206109442117
313,3.541195160253261
314,4.100041855702937
315,3.561499698161315
316,4.132308360662301
317,3.744476935617563
318,3.9778227388378276
319,4.541217831226409
320,5.138640181994852
321,4.786468968441076
322,4.623085207557808
323,4.80560378317264
324,5.401996572174895
325,4.868768890481309
326,5.462248117113216
327,5.18061214637338
328,5.110462580410792
329,4.841396449486903
330,4.758057637209891
331,4.47660498322746
332,4.821010124871689
333,4.678157392835034
334,4.3300458557702095
335,4.3296403961104035
336,3.5956410441178748
337,3.944338181040084
338,3.663708676241485
339,3.414422390162997
340,3.4247234027612725
341,3.0964773236361314
342,2.4557527904954424
343,2.775285638492366
344,2.31268152942522
345,2.0067282141596396
346,1.5288929833516471
347,1.4153152304891286
348,0.9206499609345775
349,0.604166638694048
350,0.3528468948277851
351,0.3175883734468785
352,0.22794087251969364
353,-0.49709966653398097
354,-1.090995183740592
355,-0.7668253285864077
356,-1.4813854221832092
357,-1.8325536506418978
358,-1.9358905113327944
359,-2.26902941765375
360,-2.3301633971809
361,-3.303341875944714
362,-3.0705554387585825
363,-3.370758226457371
364,-3.128122859982472
365,-3.876038841171495
366,-4.330323313588707
367,-3.833081074385773
368,-4.20933976759283
369,-4.01519505740611
370,-4.621511589988532
371,-5.041762256743478
372,-4.76341685826799
373,-5.467990309198822
374,-5.020005426758157
375,-4.758916530709654
376,-4.675729960262399
377,-4.996692065227743
378,-4.851798778808091
379,-4.856742712197293
380,-4.703431917174176
381,-5.003259625385811
382,-4.05667282343705
383,-4.485515555881903
384,-4.445845574349793
385,-4.124147296922343
386,-4.322105672688279
387,-3.668563832680002
388,-3.6049289075275808
389,-3.0350804413932133
390,-3.2831734888909185
391,-3.056700712806622
392,-2.8037479719397274
393,-2.4931221058494315
394,-1.9339957574381057
395,-1.617725187253279
396,-1.53278214780593
397,-1.259141966948595
398,-1.2482301363728987
399,-0.9652117579950763
400,-0.6596950861043032
401,0.23459255083130162
402,0.4413912654288481
403,0.3009529972976325
404,1.0801973442600274
405,1.1992475986614062
406,1.2712778417847286
407,2.1928591428168875
408,1.7076443511385142
409,2.064148719545023
410,2.6553594298181875
411,3.325545746417626
412,3.051465217791097
413,3.4964776025256343
414,3.8250187973309204
415,4.119082050453559
416,3.805614142039989
417,3.9226603197057006
418,4.250842310339712
419,4.130143359080654
420,4.406443480962195
421,4.658532006795396
422,5.1293360359911135
423,4.969254893759644
424,4.530317947780304
425,5.090879668279348
426,5.089964237600098
427,4.712993468038058
428,5.341925607799164
429,4.717171950400749
430,4.236628266575285
431,4.712314412634208
432,5.055577290105492
433,4.139354821260067
434,3.976927243877959
435,4.619391930565194
436,3.6955861496613385
437,3.8479658829281544
438,3.935047311095698
439,3.3093434152995083
440,3.0020816652215703
441,2.763030735798008
442,2.9666980683598227
443,2.0617901868525
444,1.857254936979304
445,2.2849704854806574
446,1.6906703078642302
447,0.9304200294370482
448,0.8136527957843745
449,0.8350219702485434
450,0.13313222913699133
451,0.255333467039086
452,-0.27284436153707603
453,-0.5481183702879817
454,-0.5084711279979632
455,-1.9545188566842042
456,-1.4199068031484774
457,-1.9977631965179141
458,-1.7989597636945547
459,-2.2933761938432142
460,-2.910089973950164
461,-2.7549504931176103
462,-2.882820158874799
463,-3.712646136232626
464,-3.839158291026995
465,-3.561539033164779
466,-4.058461453969012
467,-4.266260097038974
468,-4.872469158315485
469,-4.901790731833909
470,-4.421243654924087
471,-5.151659998008214
472,-4.980614038944049
473,-5.341363096764552
474,-5.59694443099212
475,-4.988682034030596
476,-4.814884246095321
477,-4.928470811701362
478,-5.070997044109814
479,-5.109444669487621
480,-5.014800381062242
481,-4.892580529774621
482,-4.883824008938998
483,-4.83482089820829
484,-4.185300290583935
485,-4.244004779356787
486,-4.1693571666258515
487,-3.6795795362377395
488,-2.7357539751617734
489,-2.809687481584935
490,-3.357659173404866
491,-2.700872759667338
492,-2.5979710124767696
493,-2.3434329132276197
494,-2.4900241365328473
495,-1.1712674334998519
496,-1.205813823751425
497,-0.8144314286530812
498,-0.6039940657663241
499,-0.345558732137499
500,0.050849429202285135
501,-0.2944157540975535
502,0.4397170421997415
503,0.4997167165191737
504,1.0803344111561466
505,1.2219594541706933
506,1.1934809955750498
507,1.8524658424759124
508,1.8840436283067246
509,2.1651249586062975
510,3.081433759179043
511,2.5045376967167763
512,3.235330376720629
513,3.1598166758045596
514,3.3711885709158578
515,3.2978417256827157
516,3.886689615445205
517,3.815815259573867
518,4.542819517027967
519,4.941454933335269
520,4.563174467535228
521,4.645693760321211
522,4.875977565706705
523,4.957369952878842
524,4.5769601565720475
525,4.846412158528354
526,5.212128799523232
527,4.944974213955197
528,5.2017248243551455
529,5.025323450542124
530,4.383182973586018
531,5.291633527338211
532,5.228391548017727
533,4.415831418456029
534,4.292980969294007
535,4.4036409373562195
536,4.421421727401216
537,3.6899440134994066
538,3.638437010010315
539,3.185011110575347
540,3.2796305238086325
541,3.0469399831070865
542,3.0419128551766206
543,2.3033337177309225
544,2.0670485891280412
545,2.1485356157813826
546,1.3964015176696234
547,1.0986499683385793
548,0.668473546745195
549,-0.02654605543173394
550,0.2678358396289194
551,-0.08891222170810315
552,0.14905447847383374
553,-0.490143260313165
554,-1.0775589957613305
555,-0.9989468715096437
556,-1.3417799003337745
557,-1.7933637803349292
558,-1.581815974807957
559,-2.802867744406224
560,-2.683440388512703
561,-2.3811034215484583
562,-3.1845946411590336
563,-3.712546527090601
564,-3.998778334814094
565,-3.8428638460514555
566,-4.816034897295452
567,-4.678971374687148
568,-4.679208953617034
569,-4.3735048108757715
570,-4.183840327789
571,-4.798380042953535
572,-4.938573142702311
573,-4.52905523989468
574,-5.384700887366016
575,-4.710821034530911
576,-5.43023451040397
577,-4.974274015660211
578,-5.2100433092604606
579,-5.114894110971035
580,-5.070620797713229
581,-4.79199491245481
582,-4.959527189056742
583,-4.603606566861427
584,-4.471375142423349
585,-3.7871408770786523
586,-4.060567140934498
587,-3.595937173293512
588,-3.221856886049781
589,-3.386423865982928
590,-3.3107158483198686
591,-3.1043342849972366
592,-2.8391144850941386
593,-2.201681912537144
594,-2.39082574443162
595,-1.8022267220936505
596,-1.4615563171922612
597,-1.253157318663867
598,-1.1284200607901838
599,-0.3615437491690023
600,-0.30887934332292044
601,0.06467578524603092
602,0.48889779165695224
603,0.70024852129885
604,1.2221855245281408
605,1.2687339789221435
606,1.6673446111333925
607,2.103253191694487
608,2.017588304068175
609,2.473218976291444
610,2.4504459424027263
611,2.7018830606892874
612,2.941414939124908
613,3.5721898029104597
614,3.408134244505689
615,4.5311039613680215
616,4.1877273261504815
617,4.124503915982255
618,4.1399325760614785
619,4.534949985029918
620,4.19890235306967
621,4.190365312985315
622,4.707149754180772
623,4.407077947000387
624,5.016022493666706
625,5.36949457974078
626,6.091770104988328
627,4.82476319749153
628,5.320166200239265
629,4.586060900831451
630,4.958456614555114
631,5.324340863316998
632,4.963625961188243
633,4.178441534410391
634,3.9077804359683532
635,4.044691678273763
636,4.47506225628196
637,3.6988847708301034
638,3.7054450681074544
639,3.1491691001241544
640,3.1372116120340006
641,2.877786002916528
642,2.648805625999646
643,2.6222268306174334
644,2.377700701822469
645,2.023894250724271
646,1.356215867335615
647,1.2007308659631901
648,1.3079282627390592
649,0.7281162893836557
650,0.24276222473529055
651,-0.17560020572230767
652,0.21873434190219265
653,-0.8672348145155676
654,-0.4716998343731576
655,-1.4767690621077438
656,-1.0528076721864774
657,-1.482946664542953
658,-2.0892503925662895
659,-2.2837929192315882
660,-3.051040517750198
661,-3.1292068082053275
662,-2.982191340840954
663,-3.923994439999666
664,-4.043812103017115
665,-3.699341627754652
666,-4.0823161756879855
667,-4.785510613396534
668,-4.446708732958819
669,-4.122278425004732
670,-4.368626186652478
671,-5.022137455797935
672,-4.6155824313471525
673,-4.983389220354096
674,-4.927288898792835
675,-5.3067352222226045
676,-4.887082965824218
677,-4.68167858635044
678,-5.368526864409028
679,-5.034083448860897
680,-4.464199401823535
681,-4.5526583283666024
682,-4.54368442439375
683,-4.704199457518402
684,-4.203108861451957
685,-3.8825430893362194
686,-3.8351578807078597
687,-4.291653015282403
688,-3.732520865459379
689,-3.448845757980278
690,-3.259569836755595
691,-3.449199690044665
692,-2.3421254991913942
693,-2.464075761762566
694,-2.2364053346857244
695,-1.830924174674167
696,-1.3334096934053492
697,-1.2370019140418005
698,-1.8186587720330918
699,-0.5961276661909705
700,0.43015225611509833
701,0.4712052991439292
702,0.7040973824916609
703,1.6066869141021844
704,1.0068247719796803
705,1.6498400175572896
706,1.0239313722882986
707,1.8689404504709142
708,2.2139746100001827
709,2.6976900388636675
710,2.9062970361904896
711,3.059201829299244
712,3.5432474771757243
713,4.285054492731895
714,3.5939124572358665
715,3.5641884539860853
716,4.093115083890272
717,4.441587832660923
718,4.732348571301828
719,4.9562785117973025
720,4.557191635045231
721,4.737501679451014
722,4.724011123994071
723,4.7830490231502045
724,4.700225227415558
725,4.941490395591569
726,4.9985975710942405
727,5.343599826221122
728,4.931805692268632
729,5.087030773709793
730,4.769113168847346
731,4.777417571245874
732,4.869706642433468
733,5.166113884376467
734,4.486715718690577
735,4.322497480914801
736,3.7414357892290666
737,4.090299305453821
738,3.4065811146429867
739,2.9051099149027206
740,3.0518088328147854
741,2.8152013468179047
742,2.2863543846743406
743,2.1338753737952274
744,2.1323995613070212
745,1.8327175732908627
746,2.252984535587861
747,0.8838377504797932
748,1.4177239422471786
749,1.1856851992116657
750,0.5529797670180583
751,-0.2393641757834771
752,-0.7665913570671686
753,-0.6102407465591843
754,-0.9150434794342702
755,-1.038856049119509
756,-1.1486598385122773
757,-1.8349958740036738
758,-2.4991232319743797
759,-2.634266389217598
760,-2.8168009089351034
761,-2.9340690980699042
762,-2.981968081635904
763,-4.617415273921568
764,-3.767645598176143
765,-3.5549042828143014
766,-3.935668363292183
767,-3.9332984899164165
768,-4.571303693306873
769,-5.071194784307953
770,-4.600675921025516
771,-4.86144672226505
772,-4.975861062811031
773,-4.620831218301985
774,-5.069028005086225
775,-5.582407569911895
776,-4.656778188736044
777,-4.436822752703074
778,-4.8343161483391865
779,-5.175065164187406
780,-4.724545372275224
781,-4.6113176818600055
782,-4.18892648411558
783,-4.644902827625006
784,-5.072925255902299
785,-3.658030552782317
786,-3.8871712691253033
787,-3.8529207994429004
788,-4.275979189174436
789,-3.6599300961242056
790,-3.361786606578422
791,-2.5871372832629014
792,-2.380575571259099
793,-1.8074769873173864
794,-1.987507718366314
795,-1.5988509966549294
796,-1.4440890756809943
797,-1.409958490188749
798,-0.7056320624996952
799,-1.2287157974985454
800,-0.3235095602728157
801,-0.356662141652368
802,0.08643419845803002
803,0.3197993637498796
804,0.7597932491204344
805,1.7129329277699634
806,1.6879951590516389
807,1.6995355605829288
808,1.7644976053367185
809,2.7865554024089034
810,2.8566713457484405
811,2.26471987758
812,3.0978315582961384
813,3.3967973319555913
814,3.436926241355092
815,3.871175003782918
816,3.84699361989097
817,4.23849675687525
818,4.199534117819212
819,4.259866608520181
820,4.337940817602021
821,4.735996190081056
822,4.982926810150175
823,4.9912208940588645
824,4.952213591343498
825,5.252199712838019
826,4.984809294917919
827,5.19884009551633
828,5.211516230608995
829,5.163782796052043
830,4.354927602601696
831,5.2095887188010215
832,4.635408095409736
833,4.648337142800646
834,3.9521284104759005
835,4.254472174942227
836,4.293186775074003
837,4.357522322894249
838,3.240268318397218
839,3.323876918010566
840,3.225276956090191
841,2.7878555370557963
842,2.9776923530580204
843,2.3137652000262747
844,2.049557395496746
845,1.8492188723555603
846,1.4832908666597535
847,1.2146178270141728
848,0.6912670457378824
849,0.47908372729526266
850,0.5828123167798677
851,0.0991233345265264
852,-0.8469889386767747
853,-0.4370457641475558
854,-1.0816882076804784
855,-1.0476433297574959
856,-1.4984297055948979
857,-1.4101069776232564
858,-2.3659063781638356
859,-2.0482871063201626
860,-2.9382368298744286
861,-3.129013571754872
862,-3.5201416534144983
863,-2.6008960396922904
864,-4.066521892527293
865,-3.5483345859655553
866,-4.231979904244285
867,-4.73021315952888
868,-4.148047590733239
869,-4.314570358258939
870,-5.235327438199045
871,-4.103585860092661
872,-5.482495857581941
873,-5.295702044806425
874,-4.551278162635037
875,-5.232482276335926
876,-5.021950835736022
877,-5.055058064862665
878,-4.867027584829993
879,-5.081097875100433
880,-4.563397754095966
881,-4.524201867459026
882,-4.890104532700748
883,-4.546515878098321
884,-3.8636475339485004
885,-4.451069498774906
886,-3.910724418077831
887,-3.7078508123058955
888,-4.126578649505995
889,-3.3241019135883274
890,-3.010227667768658
891,-2.6094686461941805
892,-2.5026668872214155
893,-2.3988706881842368
894,-2.1773105337093566
895,-1.8729610826105163
896,-1.3662627559533909
897,-1.685629946540864
898,-0.7722514844714456
899,-0.44982502952168324
900,-0.8471698426200416
901,0.43936286289413934
902,0.6270392013337842
903,0.5048215215905729
904,1.0246091333841236
905,1.3169516473790979
906,1.6901294301830285
907,2.1039585000567085
908,2.5988896912277784
909,2.0505897915522144
910,2.719803071380315
911,2.824625180673029
912,3.5192766934447937
913,3.7341120332820146
914,3.8534526165382865
915,3.5651159081077273
916,4.264974912307432
917,4.1452647329779895
918,4.462481125552259
919,4.066327592924074
920,4.389237567909106
921,4.728248789965788
922,4.778451041548931
923,4.793355629485976
924,5.176232304720628
925,4.885907662183705
926,4.511016622701351
927,4.747685808547026
928,4.890260681841807
929,5.070426209528905
930,4.521610874458929
931,4.521287761998536
932,5.020822781840044
933,4.613067302137809
934,4.4564065869042375
935,4.357067482227672
936,3.916279405705656
937,4.029074035680192
938,3.97492665611894
939,4.1522991015225585
940,2.995847156837066
941,2.8677098576315463
942,2.726416713046636
943,1.9346388489038648
944,2.2012723854513974
945,1.7426074529241813
946,1.6708514553744542
947,1.0318943432834655
948,0.8151012304490042
949,0.8444045148307435
950,0.11369659686867342
951,0.33638292662918823
952,-0.8114901817160775
953,-0.4705024665947688
954,-0.858135443451833
955,-1.0620853957547964
956,-1.934993441461579
957,-1.9158291786964077
958,-2.221404307759207
959,-2.0684655892108585
960,-2.5387931010608176
961,-2.648126188034213
962,-3.835089054643474
963,-3.4724349267120953
964,-3.788037868249136
965,-3.725496607272291
966,-3.735599744346433
967,-4.360179582992443
968,-4.317523319504202
969,-5.181046391325016
970,-4.833334339731283
971,-4.428600833991449
972,-4.91159687660921
973,-5.5767720438159945
974,-5.076835611307961
975,-4.297970653853678
976,-4.8142710952819145
977,-4.818633723706158
978,-5.466769482417167
979,-5.145035517134552
980,-5.321650890528261
981,-4.439231790027728
982,-4.889347961928873
983,-4.498180848578661
984,-4.140886947939343
985,-4.408615068682627
986,-4.2154135376699955
987,-3.786327766083243
988,-3.6433964121039493
989,-3.5872068511811808
990,-3.0635431438762164
991,-3.1389323837609115
992,-2.992748726916684
993,-2.568078184170797
994,-2.1143734041143953
995,-1.888949769590318
996,-1.356093174850711
997,-1.6850604697459968
998,-0.9054499447887975
999,-1.002950827645964
1000,-0.2933679660908613
1001,-0.38076022016714894
1002,0.07436459365301418
1003,0.35383490244201254
1004,0.667824229573871
1005,0.9294251216568568
1006,1.4261366326781253
1007,1.8867072526231794
1008,2.065139076724995
1009,2.2909076455345025
1010,2.7518251168664456
1011,3.035000563613672
1012,3.40456113704807
1013,3.1673207882509793
1014,3.6032987435029344
1015,3.8799117594815993
1016,4.089469924400062
1017,3.955307507488868
1018,4.091574770370924
1019,4.568424004080615
