t,obs_1
1,-0.3453146431387343
2,0.07581316750467845
3,0.8826543980523656
4,0.9683107620159694
5,1.3520710284308017
6,1.4011053552738728
7,1.913493163294707
8,2.47767535047981
9,2.539224127159855
10,2.314650646563537
11,2.84647759151028
12,3.624036093691248
13,3.648863420387793
14,3.664974006662392
15,4.117024683804824
16,4.280244336612452
17,4.2255599004497
18,4.459956852153256
19,4.788413851831367
20,4.761204511630705
21,4.700111889695778
22,4.664235034118662
23,5.270883755068307
24,4.439753018009621
25,4.7465662434052
26,4.918625956600025
27,4.408013021878861
28,5.004239169943815
29,5.201492981233027
30,4.709833257213281
31,4.651728804281692
32,4.554901279768672
33,4.605963042824204
34,4.620043648110701
35,4.409434877791539
36,4.115165800382094
37,3.64893043331729
38,3.5100951804975704
39,3.5276006594191385
40,3.1061189922981876
41,3.002379108715713
42,2.659353263165565
43,2.2370842916138853
44,2.4931762614214565
45,2.2179494050471673
46,1.7401839243397528
47,1.760077019580407
48,1.1787389206831482
49,0.4032119824520448
50,0.12991468930966904
51,-0.17323818246739317
52,-0.6014195663009048
53,-0.33841623481074457
54,-0.8877096434134267
55,-1.009568903723046
56,-1.8405446979763636
57,-1.8817814939910074
58,-2.0889020299901238
59,-2.7021445428301054
60,-3.2117672702337803
61,-2.8989060021455195
62,-2.853658626018307
63,-3.733788156146556
64,-3.670206231268395
65,-3.9982781526157427
66,-3.7692846025678763
67,-3.945918617593915
68,-4.021230674694017
69,-4.45520385905453
70,-4.86032231930691
71,-4.574952827626666
72,-5.202789468250195
73,-4.752420982220942
74,-5.104411565603564
75,-5.163256763680514
76,-4.785820537902449
77,-5.220089713946955
78,-5.200085679864953
79,-5.222348466652986
80,-4.904406960281838
81,-4.518924355371277
82,-4.288034178519722
83,-4.370086120885725
84,-4.387485712051977
85,-3.6544306735681538
86,-4.052607670843609
87,-4.036477646337822
88,-3.079974808866065
89,-3.5901567093247926
90,-2.7307752352204604
91,-3.1634888869660927
92,-2.510127222443378
93,-2.2092869142291844
94,-1.5059236084176644
95,-1.6781852786994067
96,-1.0390186463379008
97,-1.4382046430188504
98,-0.7663693761065928
99,-0.46049477758140306
100,-0.12973559738890128
101,-0.2890458211803561
102,0.6857406036599996
103,0.7677627969361467
104,1.1679751857928582
105,1.3388452240616147
106,1.6892979827838825
107,2.3424829143596133
108,1.6909814152700768
109,2.4657047722357524
110,2.8937176133661158
111,2.6184650431397722
112,3.1820629125878295
113,3.226620167283321
114,3.605197923701178
115,3.772582528892813
116,3.814084527444404
117,4.072401643675779
118,4.26139671223083
119,4.262868685565594
120,4.551896824891004
121,4.429167126217174
122,5.070923013701935
123,4.96069955193077
124,5.2971936291369595
125,4.8708256889864625
126,4.798968100820866
127,4.982837846477804
128,5.190596600592592
129,4.6932156630073845
130,5.172072237288444
131,5.018389675187023
132,5.133752765149647
133,4.457837035579566
134,4.344206978103465
135,4.153852699323488
136,4.188409945711257
137,3.6478001622077842
138,3.4938664202238883
139,3.026428512579628
140,3.6962062124158526
141,2.9415228704765464
142,2.8127743259683324
143,2.3284176438222883
144,2.434221435253366
145,1.7973527392295365
146,1.859282038018713
147,1.0736499011438476
148,0.9567855959497574
149,0.3407915047967794
150,0.6012324401612013
151,-0.36346061609967245
152,-0.7052559138076089
153,-0.5071353354280819
154,-1.0510837043913914
155,-1.148843400406704
156,-1.4008924154286504
157,-2.0340367901767173
158,-2.4231326333547782
159,-2.307914699359835
160,-2.3632477821607596
161,-2.8371734904889263
162,-3.192876083618516
163,-3.2699940026955545
164,-3.5584193491625067
165,-3.974640457051265
166,-4.255093235473585
167,-3.8990431865117614
168,-3.82982727497376
169,-4.689262718802907
170,-4.511062453688008
171,-5.348611149853089
172,-5.126856869256594
173,-4.904680701441492
174,-4.956536393931204
175,-4.596482615807591
176,-5.20489314326597
177,-4.867349739995742
178,-5.307611523626995
179,-4.974190837411974
180,-5.701336095897319
181,-5.532527400482586
182,-4.432505901843333
183,-4.9671530850488095
184,-4.05724568077214
185,-4.715012832916567
186,-4.4607778622782845
187,-4.189126303169451
188,-4.116963273658142
189,-3.6941851234874554
190,-2.9902456088581255
191,-2.9528641207711788
192,-2.47194554957968
193,-1.9343834700056908
194,-1.758518735601767
195,-1.574826913208309
196,-1.958791840759328
197,-1.2974965498685649
198,-1.021042775224646
199,-0.02932881279638644
200,-0.26805889332374805
201,-0.0028290938541864186
202,-0.010860112988176907
203,0.7818337404617373
204,0.5980535451072826
205,1.6004763801452169
206,1.644932317379576
207,2.0469006770286766
208,1.8955947214184274
209,2.2702248562999765
210,2.3522473507127195
211,2.692490763743277
212,3.724938831718979
213,4.119850723604283
214,3.8660434280734215
215,3.9124645289480293
216,4.414883837302143
217,3.962460730708349
218,4.277525782088451
219,4.60605916727842
220,4.412199158342126
221,4.2591967642124455
222,5.067383934441311
223,4.950251500272149
224,5.182597058158446
225,4.910749113206473
226,4.582743429083852
227,5.272036637812972
228,4.916192889011734
229,4.683423505744023
230,4.956397399560287
231,5.032085871457173
232,5.061537274248378
233,4.337067652221226
234,3.8541021128413675
235,4.0653691946487
236,3.8918344551096986
237,4.049750683888233
238,3.9563480257456556
239,3.429265851847701
240,2.631145215347658
241,2.9661558241478923
242,1.7101991964940826
243,2.3965182936255713
244,2.3995162662313727
245,1.7191431865949642
246,1.246686811069805
247,1.427149195346432
248,1.2941334821592183
249,0.8432830050864558
250,0.3973161356421868
251,-0.4195568857179845
252,-0.46137186379597517
253,-0.6609970239830493
254,-0.6167793527795633
255,-1.1104818383986936
256,-1.350192660565961
257,-1.9707112460053193
258,-2.5261936141472314
259,-2.5511899688158937
260,-2.6982536775132253
261,-3.36700091938336
262,-3.4082071361558057
263,-3.865929305210162
264,-3.9939684522830103
265,-4.475760257784492
266,-4.357701866207848
267,-4.515687269430517
268,-4.602528722111491
269,-4.01354070237397
270,-5.184529387954819
271,-3.928890663374836
272,-4.133850111801984
273,-4.572446311751277
274,-5.345110805913552
275,-5.492019852233237
276,-4.727185011418568
277,-5.1639680234587235
278,-5.099788197369836
279,-4.996532486684765
280,-4.845315672843346
281,-4.138646420809956
282,-4.585626512942553
283,-4.729367897751063
284,-3.9117795327878513
285,-4.736937704823925
286,-3.7972614769357973
287,-3.728377221462227
288,-3.776444957196074
289,-2.869165712449717
290,-3.085498708510235
291,-2.961676999123377
292,-2.4779302011610738
293,-2.0082800601411477
294,-1.9800099420327255
295,-2.64017683222615
296,-1.2299886081998401
297,-0.8258338058886986
298,-1.423404686903792
299,-0.8177832256145283
300,-0.33473250414473543
301,-0.253305885008068
302,0.2123639861649655
303,0.24177863113717124
304,1.0939135691723514
305,1.6248329828139225
306,1.8584922613170973
307,1.3103331283612714
308,2.3537221116620786
309,2.815438073631022
310,2.4268542267343993
311,3.1378565154253857
312,2.9410125526173583
313,3.4936398085702742
314,4.120901242058942
315,4.128191195506739
316,4.184366851028709
317,4.092231012137565
318,4.106262317433885
319,4.9917028698238735
320,5.083063048084304
321,4.975445923764636
322,4.72480813192167
323,4.862030498144718
324,4.67624146526984
325,5.321547330536037
326,5.066676445497444
327,4.676168342547835
328,4.400009011733871
329,4.238452590338998
330,4.604703875371993
331,4.954695679331823
332,4.744023713626798
333,4.851234687774876
334,4.110603907295374
335,4.114373786478155
336,3.5134459291800897
337,3.7394836744518822
338,3.4018927536546437
339,3.157854278707413
340,2.989653075707746
341,3.2754920893240445
342,2.5664168477880263
343,2.1103004786699984
344,2.22664820812849
345,1.7073384551972048
346,1.3608667681494624
347,1.418625642742088
348,1.275968117071516
349,0.3906035066652394
350,0.26973327398095953
351,-0.19100845480817222
352,-0.41795893762905223
353,-0.8916004805271875
354,-1.211685165042951
355,-1.373183838704427
356,-1.528828037743114
357,-2.0668862453818986
358,-2.2403753241290554
359,-2.900860351026417
360,-2.4047209903039053
