t,obs_1
1,-0.26642801645922853
2,0.1430115657697598
3,0.9747020555862047
4,1.126299431181448
5,0.9060940257460692
6,1.5478741034635417
7,1.5040943048796365
8,2.0777600870895014
9,2.2035234211764867
10,2.761722214063641
11,3.2449372628064515
12,2.9854114613543037
13,3.1959736770091363
14,3.35943960952765
15,3.793498158193611
16,3.6568785524123033
17,3.9567566382197974
18,4.699745881706611
19,4.237540265889213
20,4.3235068678532835
21,5.1849366445951635
22,4.466219652950388
23,4.793960413560616
24,5.5664705693840935
25,5.019993581294574
26,4.996901048150172
27,5.140634029523404
28,5.42817211246164
29,5.02457923503096
30,4.934779680019773
31,4.896308246922923
32,4.738703402175423
33,4.821864123902056
34,4.4191010887963555
35,3.994506216753155
36,3.945011667379099
37,4.161656011405453
38,4.03387156353059
39,3.51947424960465
40,2.8151561992313967
41,2.4647443695486775
42,3.7356248781395722
43,1.7466251623847513
44,1.5794249830242166
45,2.1633553195766555
46,1.544388281309233
47,1.6855441903805586
48,1.002147838760667
49,0.8070957430085759
50,0.10268760802031249
51,-0.5498284202194932
52,0.14086166528518573
53,0.020953078100484634
54,-1.6687925343025989
55,-1.0142669532968953
56,-1.488605970146065
57,-1.862906696774473
58,-3.0406991675370536
59,-2.195466355737699
60,-2.7137420159888204
61,-3.1055470205296145
62,-3.1359614481969134
63,-3.154955908697619
64,-3.5924374991655816
65,-3.9832191129870202
66,-3.7163781142847485
67,-3.908663868455112
68,-4.578490677243328
69,-4.854058579507965
70,-4.590053780598806
71,-4.381942738472332
72,-3.9878566567381033
73,-4.5525839602498595
74,-5.026851333067578
75,-4.924636137792313
76,-4.9956529559077625
77,-5.052266731299613
78,-5.342425539315725
79,-5.47426276762652
80,-5.0534738166462265
81,-4.80255938201231
82,-4.420175385929426
83,-4.393175980816306
84,-3.887540193451106
85,-4.585549105714573
86,-4.48616112952063
87,-4.33969300565367
88,-3.670592645037024
89,-3.3474056180320284
90,-3.2122332092969255
91,-3.0196925514448534
92,-2.781386440770053
93,-2.733828346866094
94,-2.1162976413783805
95,-1.5453165660936867
96,-1.5257276115548177
97,-1.7048328576634952
98,-1.0728059746172025
99,-0.27056202732239326
100,-0.13697684671092078
101,0.4245729478359544
102,1.0201353496622516
103,1.4622948454646965
104,1.0682478973530374
105,0.8280123769249379
106,1.4403139522986226
107,2.2288602300767177
108,2.0288328188396076
109,2.0043940127143434
110,2.5685856195613574
111,2.5925556861551122
112,3.242201775743556
113,3.5480654666472304
114,3.5548279070760556
115,3.57546621496232
116,4.254301008198335
117,4.119933348986769
118,4.504462207958816
119,5.209606183644984
120,5.020234123532415
121,4.845115076509279
122,4.973315093170205
123,4.350460063755582
124,5.00482786700603
125,4.9301984806788175
126,4.966894351646696
127,4.814872696484628
128,4.725668843388194
129,4.533675260826074
130,4.983999703172519
131,4.838819941649992
132,4.757257101079559
133,4.838618286412707
134,4.1522389743125245
135,3.7886418120751686
136,3.9583636689820505
137,4.174317480541657
138,3.7350394015158783
139,3.7565460635006027
140,2.764427641303762
141,3.252386788838277
142,2.7937411852181677
143,2.5599250116890735
144,2.2248436773971063
145,1.7040499555225146
146,1.6459764109647748
147,1.7833460180380423
148,0.8485666679520841
149,0.6566540376607615
150,0.2953780336618542
151,0.23094026620337055
152,-0.16970907455721795
153,-0.7420576349361486
154,-0.8767039511226202
155,-0.8579207506201245
156,-1.253623093906192
157,-1.8601639452471461
158,-2.666546951610666
159,-2.1315392575474155
160,-2.177780210580163
161,-3.0378849719848855
162,-3.1591926026466663
163,-3.091737943089924
164,-3.9605773290543893
165,-4.009079319173396
166,-4.235136466329147
167,-4.46424227853051
168,-4.863471883048291
169,-4.4379233438123045
170,-4.396716427751688
171,-4.998038645591898
172,-4.907856222020499
173,-5.052529576044139
174,-4.5044232659794545
175,-5.136816227111103
176,-4.8416820063751
177,-5.098390481409215
178,-4.427939070894318
179,-4.768858237932352
180,-5.267672372728892
181,-4.705942480186786
182,-5.232478222916056
183,-4.434933579298597
184,-4.180198649801677
185,-4.786299272024895
186,-4.257382830215883
187,-3.7334896955149213
188,-3.960616457855627
189,-3.145135226006888
190,-3.288232875892599
191,-3.2049173561725697
192,-2.3703440041360553
193,-2.398654391901776
194,-1.6250936947325232
195,-1.6775933435285495
196,-1.7651912369222371
197,-1.4116238791380962
198,-0.9584050146008273
199,-0.37413260746896326
200,-0.43169567659671443
201,-0.0556787874659376
202,0.43675306110298723
203,0.421887336639723
204,1.0253064860808037
205,1.3975538354848969
206,1.2730129267855326
207,1.7421570915815352
208,2.6871666299743566
209,1.993853539242302
210,2.8586045409043597
211,2.8479353918872055
212,3.2075910145831963
213,3.2204942626045807
214,3.7618996251772154
215,3.9631174947549948
216,3.955065885406455
217,4.332760715457474
218,4.994388278774061
219,4.0537417190808895
220,4.5801416289801224
221,4.6559884755101795
222,5.177454775227279
223,5.0258383686438295
224,5.5903115219764095
225,5.118586266790922
226,4.815128920228318
227,4.919486860922572
228,4.8901041526226
229,4.62822818358593
230,4.465714431890826
231,4.650692199940458
232,4.9282412079046365
233,4.4575977149696735
234,4.363538410782076
235,4.568128144613977
236,4.178663675594922
237,3.58224891615166
238,3.9171006150425853
239,3.1929035689715852
240,3.292927412153252
241,3.065451372454967
242,2.5317615766224097
243,3.240044516481495
244,2.1746324043187504
245,1.7592299532721238
246,1.6056814981326089
247,1.0522783590064604
248,1.0138095290002145
249,0.656260419372427
250,-0.09744930905143329
251,-0.009210121682802455
252,-0.22176114654045911
253,-0.18143458091492431
254,-0.5016091011424614
255,-1.1455815471495105
256,-0.9887541556425011
257,-2.294285643302094
258,-1.7421558259269985
259,-2.624569026811991
260,-2.5217665834103307
