t,dim_1
1,0.00012566529880310093
2,0.00012566429981093256
3,0.00012566330182406664
4,0.00012566230484248713
5,0.00012566130886617813
6,0.00012566031389512367
7,0.0001256593199293078
8,0.00012565832696871467
9,0.00012565733501332827
10,0.0001256563440631329
11,0.00012565535411811256
12,0.00012565436517825152
13,0.00012565337724353392
14,0.000125652390313944
15,0.0001256514043894658
16,0.00012565041947008369
17,0.00012564943555578193
18,0.0001256484526465447
19,0.0001256474707423563
20,0.000125646489843201
21,0.00012564550994906314
22,0.00012564453105992705
23,0.0001256435531757771
24,0.00012564257629659758
25,0.00012564160042237283
26,0.00012564062555308735
27,0.0001256396516887254
28,0.00012563867882927146
29,0.00012563770697470998
30,0.0001256367361250254
31,0.0001256357662802022
32,0.0001256347974402249
33,0.00012563382960507788
34,0.00012563286277474575
35,0.00012563189694921308
36,0.00012563093212846426
37,0.000125629968312484
38,0.00012562900550125685
39,0.0001256280436947673
40,0.00012562708289300014
41,0.0001256261230959398
42,0.0001256251643035711
43,0.00012562420651587858
44,0.00012562324973284698
45,0.00012562229395446094
46,0.0001256213391807052
47,0.00012562038541156449
48,0.0001256194326470235
49,0.0001256184808870671
50,0.00012561753013167991
51,0.0001256165803808468
52,0.00012561563163455264
53,0.00012561468389278213
54,0.00012561373715552012
55,0.00012561279142275154
56,0.00012561184669446123
57,0.00012561090297063396
58,0.00012560996025125478
59,0.00012560901853630852
60,0.00012560807782578022
61,0.0001256071381196548
62,0.00012560619941791713
63,0.0001256052617205522
64,0.00012560432502754508
65,0.00012560338933888078
66,0.00012560245465454426
67,0.00012560152097452056
68,0.00012560058829879487
69,0.00012559965662735218
70,0.00012559872596017756
71,0.0001255977962972561
72,0.00012559686763857303
73,0.00012559593998411346
74,0.0001255950133338625
75,0.00012559408768780526
76,0.0001255931630459271
77,0.00012559223940821314
78,0.00012559131677464857
79,0.00012559039514521865
80,0.00012558947451990867
81,0.0001255885548987039
82,0.0001255876362815896
83,0.00012558671866855103
84,0.00012558580205957362
85,0.00012558488645464258
86,0.00012558397185374334
87,0.00012558305825686122
88,0.00012558214566398164
89,0.00012558123407509
90,0.0001255803234901717
91,0.000125579413909212
92,0.0001255785053321967
93,0.00012557759775911107
94,0.00012557669118994056
95,0.00012557578562467065
96,0.0001255748810632869
97,0.0001255739775057749
98,0.00012557307495212008
99,0.00012557217340230812
100,0.00012557127285632447
101,0.00012557037331415482
102,0.00012556947477578465
103,0.00012556857724119975
104,0.00012556768071038567
105,0.00012556678518332805
106,0.0001255658906600126
107,0.00012556499714042496
108,0.00012556410462455093
109,0.0001255632131123761
110,0.0001255623226038863
111,0.00012556143309906732
112,0.0001255605445979048
113,0.00012555965710038454
114,0.00012555877060649244
115,0.00012555788511621423
116,0.00012555700062953575
117,0.00012555611714644288
118,0.0001255552346669215
119,0.00012555435319095746
120,0.00012555347271853671
121,0.0001255525932496451
122,0.00012555171478426862
123,0.00012555083732239308
124,0.00012554996086400455
125,0.00012554908540908898
126,0.0001255482109576324
127,0.0001255473375096207
128,0.0001255464650650401
129,0.00012554559362387645
130,0.000125544723186116
131,0.0001255438537517446
132,0.0001255429853207485
133,0.0001255421178931137
134,0.0001255412514688264
135,0.00012554038604787278
136,0.0001255395216302389
137,0.0001255386582159109
138,0.00012553779580487507
139,0.00012553693439711758
140,0.0001255360739926246
141,0.00012553521459138245
142,0.0001255343561933773
143,0.0001255334987985954
144,0.00012553264240702312
145,0.00012553178701864672
146,0.00012553093263345245
147,0.00012553007925142674
148,0.0001255292268725558
149,0.00012552837549682617
150,0.00012552752512422409
151,0.00012552667575473604
152,0.00012552582738834837
153,0.00012552498002504762
154,0.00012552413366482006
155,0.00012552328830765224
156,0.00012552244395353066
157,0.00012552160060244172
158,0.00012552075825437203
159,0.000125519916909308
160,0.00012551907656723626
161,0.0001255182372281433
162,0.0001255173988920158
163,0.00012551656155884025
164,0.00012551572522860323
165,0.00012551488990129143
166,0.0001255140555768915
167,0.00012551322225539007
168,0.00012551238993677372
169,0.00012551155862102923
170,0.0001255107283081433
171,0.00012550989899810252
172,0.0001255090706908938
173,0.00012550824338650375
174,0.00012550741708491924
175,0.00012550659178612694
176,0.0001255057674901137
177,0.00012550494419686633
178,0.00012550412190637169
179,0.0001255033006186166
180,0.0001255024803335879
181,0.00012550166105127243
182,0.00012550084277165724
183,0.00012550002549472904
184,0.00012549920922047482
185,0.00012549839394888156
186,0.00012549757967993624
187,0.00012549676641362577
188,0.00012549595414993708
189,0.00012549514288885734
190,0.00012549433263037344
191,0.0001254935233744724
192,0.00012549271512114142
193,0.00012549190787036743
194,0.00012549110162213758
195,0.00012549029637643887
196,0.00012548949213325855
197,0.00012548868889258375
198,0.0001254878866544015
199,0.00012548708541869905
200,0.00012548628518546353
201,0.0001254854859546822
202,0.00012548468772634222
203,0.00012548389050043082
204,0.0001254830942769352
205,0.00012548229905584275
206,0.0001254815048371407
207,0.00012548071162081625
208,0.00012547991940685684
209,0.00012547912819524975
210,0.00012547833798598224
211,0.00012547754877904183
212,0.00012547676057441572
213,0.00012547597337209137
214,0.00012547518717205623
215,0.00012547440197429764
216,0.00012547361777880304
217,0.00012547283458556
218,0.00012547205239455593
219,0.00012547127120577818
220,0.00012547049101921439
221,0.00012546971183485206
222,0.0001254689336526787
223,0.00012546815647268182
224,0.0001254673802948491
225,0.00012546660511916804
226,0.00012546583094562628
227,0.0001254650577742114
228,0.000125464285604911
229,0.00012546351443771283
230,0.00012546274427260447
231,0.00012546197510957354
232,0.00012546120694860788
233,0.00012546043978969504
234,0.00012545967363282283
235,0.000125458908477979
236,0.0001254581443251514
237,0.00012545738117432758
238,0.0001254566190254955
239,0.00012545585787864292
240,0.00012545509773375768
241,0.00012545433859082754
242,0.00012545358044984043
243,0.00012545282331078423
244,0.00012545206717364676
245,0.00012545131203841594
246,0.00012545055790507976
247,0.00012544980477362605
248,0.0001254490526440429
249,0.0001254483015163181
250,0.00012544755139043973
251,0.0001254468022663958
252,0.00012544605414417426
253,0.00012544530702376315
254,0.00012544456090515061
255,0.0001254438157883246
256,0.00012544307167327326
257,0.0001254423285599846
258,0.0001254415864484469
259,0.00012544084533864806
260,0.00012544010523057641
261,0.00012543936612422
262,0.000125438628019567
263,0.0001254378909166057
264,0.00012543715481532427
265,0.0001254364197157108
266,0.0001254356856177537
267,0.00012543495252144118
268,0.0001254342204267614
269,0.00012543348933370283
270,0.0001254327592422537
271,0.00012543203015240222
272,0.00012543130206413687
273,0.00012543057497744591
274,0.00012542984889231778
275,0.0001254291238087408
276,0.0001254283997267034
277,0.00012542767664619402
278,0.00012542695456720101
279,0.00012542623348971288
280,0.0001254255134137181
281,0.00012542479433920513
282,0.00012542407626616248
283,0.00012542335919457862
284,0.00012542264312444205
285,0.00012542192805574143
286,0.00012542121398846515
287,0.00012542050092260198
288,0.0001254197888581404
289,0.00012541907779506904
290,0.00012541836773337652
291,0.00012541765867305147
292,0.00012541695061408256
293,0.00012541624355645847
294,0.0001254155375001679
295,0.0001254148324451994
296,0.00012541412839154185
297,0.00012541342533918393
298,0.00012541272328811447
299,0.00012541202223832212
300,0.0001254113221897957
301,0.00012541062314252413
302,0.00012540992509649603
303,0.00012540922805170037
304,0.00012540853200812595
305,0.00012540783696576158
306,0.00012540714292459624
307,0.00012540644988461881
308,0.0001254057578458181
309,0.00012540506680818318
310,0.00012540437677170283
311,0.0001254036877363662
312,0.00012540299970216213
313,0.0001254023126690796
314,0.00012540162663710768
315,0.00012540094160623543
316,0.0001254002575764518
317,0.00012539957454774594
318,0.00012539889252010677
319,0.00012539821149352347
320,0.0001253975314679852
321,0.00012539685244348096
322,0.00012539617442000004
323,0.00012539549739753146
324,0.00012539482137606444
325,0.00012539414635558813
326,0.00012539347233609174
327,0.00012539279931756452
328,0.00012539212729999568
329,0.0001253914562833745
330,0.00012539078626769016
331,0.000125390117252932
332,0.00012538944923908937
333,0.0001253887822261514
334,0.00012538811621410766
335,0.00012538745120294737
336,0.00012538678719265983
337,0.00012538612418323448
338,0.00012538546217466073
339,0.00012538480116692797
340,0.00012538414116002562
341,0.00012538348215394312
342,0.00012538282414866985
343,0.00012538216714419546
344,0.00012538151114050927
345,0.00012538085613760094
346,0.00012538020213545981
347,0.00012537954913407557
348,0.00012537889713343768
349,0.00012537824613353566
350,0.0001253775961343593
351,0.000125376947135898
352,0.0001253762991381415
353,0.00012537565214107928
354,0.0001253750061447011
355,0.00012537436114899662
356,0.00012537371715395552
357,0.00012537307415956748
358,0.00012537243216582228
359,0.0001253717911727095
360,0.00012537115118021905
361,0.00012537051218834057
362,0.00012536987419706393
363,0.0001253692372063788
364,0.00012536860121627503
365,0.00012536796622674259
366,0.0001253673322377711
367,0.00012536669924935055
368,0.0001253660672614707
369,0.0001253654362741216
370,0.0001253648062872931
371,0.0001253641773009751
372,0.00012536354931515746
373,0.0001253629223298302
374,0.0001253622963449833
375,0.00012536167136060675
376,0.00012536104737669054
377,0.0001253604243932247
378,0.00012535980241019923
379,0.00012535918142760413
380,0.0001253585614454296
381,0.0001253579424636656
382,0.0001253573244823022
383,0.0001253567075013297
384,0.0001253560915207381
385,0.00012535547654051753
386,0.00012535486256065812
387,0.00012535424958115017
388,0.00012535363760198386
389,0.0001253530266231492
390,0.00012535241664463667
391,0.0001253518076664364
392,0.0001253511996885386
393,0.0001253505927109336
394,0.0001253499867336116
395,0.00012534938175656302
396,0.00012534877777977817
397,0.00012534817480324735
398,0.00012534757282696088
399,0.00012534697185090927
400,0.00012534637187508265
401,0.0001253457728994717
402,0.00012534517492406667
403,0.00012534457794885807
404,0.00012534398197383624
405,0.00012534338699899173
406,0.00012534279302431502
407,0.0001253422000497966
408,0.00012534160807542696
409,0.00012534101710119668
410,0.00012534042712709627
411,0.0001253398381531162
412,0.00012533925017924714
413,0.0001253386632054797
414,0.00012533807723180443
415,0.000125337492258212
416,0.0001253369082846931
417,0.00012533632531123832
418,0.00012533574333783827
419,0.00012533516236448377
420,0.00012533458239116546
421,0.000125334003417874
422,0.00012533342544460025
423,0.00012533284847133483
424,0.00012533227249806868
425,0.00012533169752479238
426,0.00012533112355149682
427,0.0001253305505781729
428,0.00012532997860481137
429,0.00012532940763140306
430,0.00012532883765793882
431,0.00012532826868440964
432,0.00012532770071080638
433,0.00012532713373711982
434,0.00012532656776334107
435,0.00012532600278946095
436,0.00012532543881547053
437,0.00012532487584136074
438,0.00012532431386712246
439,0.00012532375289274684
440,0.00012532319291822493
441,0.00012532263394354756
442,0.00012532207596870597
443,0.00012532151899369122
444,0.00012532096301849438
445,0.00012532040804310652
446,0.00012531985406751873
447,0.0001253193010917222
448,0.00012531874911570818
449,0.0001253181981394677
450,0.0001253176481629919
451,0.00012531709918627213
452,0.00012531655120929952
453,0.00012531600423206532
454,0.00012531545825456082
455,0.00012531491327677722
456,0.0001253143692987058
457,0.0001253138263203379
458,0.00012531328434166482
459,0.00012531274336267787
460,0.00012531220338336837
461,0.00012531166440372777
462,0.0001253111264237474
463,0.00012531058944341856
464,0.0001253100534627328
465,0.00012530951848168154
466,0.0001253089845002561
467,0.00012530845151844806
468,0.00012530791953624878
469,0.00012530738855364977
470,0.00012530685857064264
471,0.0001253063295872188
472,0.00012530580160336982
473,0.00012530527461908724
474,0.00012530474863436275
475,0.00012530422364918773
476,0.0001253036996635539
477,0.0001253031766774529
478,0.0001253026546908763
479,0.00012530213370381577
480,0.000125301613716263
481,0.00012530109472820962
482,0.00012530057673964732
483,0.00012530005975056787
484,0.00012529954376096287
485,0.0001252990287708242
486,0.00012529851478014362
487,0.00012529800178891285
488,0.00012529748979712372
489,0.00012529697880476795
490,0.00012529646881183752
491,0.00012529595981832417
492,0.0001252954518242198
493,0.0001252949448295162
494,0.0001252944388342053
495,0.00012529393383827904
496,0.0001252934298417293
497,0.00012529292684454802
498,0.00012529242484672718
499,0.0001252919238482587
500,0.00012529142384913464
501,0.00012529092484934691
502,0.00012529042684888758
503,0.00012528992984774868
504,0.00012528943384592227
505,0.00012528893884340036
506,0.00012528844484017507
507,0.00012528795183623848
508,0.0001252874598315827
509,0.00012528696882619988
510,0.00012528647882008217
511,0.0001252859898132217
512,0.00012528550180561065
513,0.00012528501479724128
514,0.0001252845287881057
515,0.0001252840437781962
516,0.00012528355976750493
517,0.0001252830767560243
518,0.00012528259474374638
519,0.00012528211373066364
520,0.00012528163371676828
521,0.00012528115470205258
522,0.000125280676686509
523,0.00012528019967012992
524,0.0001252797236529076
525,0.00012527924863483435
526,0.00012527877461590277
527,0.00012527830159610515
528,0.00012527782957543393
529,0.0001252773585538816
530,0.00012527688853144055
531,0.00012527641950810337
532,0.00012527595148386245
533,0.00012527548445871034
534,0.00012527501843263958
535,0.00012527455340564277
536,0.00012527408937771232
537,0.00012527362634884092
538,0.0001252731643190212
539,0.00012527270328824565
540,0.00012527224325650698
541,0.00012527178422379776
542,0.00012527132619011064
543,0.00012527086915543835
544,0.0001252704131197736
545,0.000125269958083109
546,0.00012526950404543734
547,0.00012526905100675132
548,0.00012526859896704374
549,0.00012526814792630732
550,0.0001252676978845349
551,0.00012526724884171915
552,0.0001252668007978531
553,0.0001252663537529294
554,0.0001252659077069409
555,0.0001252654626598805
556,0.0001252650186117411
557,0.00012526457556251566
558,0.00012526413351219692
559,0.00012526369246077803
560,0.00012526325240825169
561,0.00012526281335461105
562,0.00012526237529984904
563,0.00012526193824395857
564,0.00012526150218693274
565,0.00012526106712876453
566,0.000125260633069447
567,0.00012526020000897317
568,0.0001252597679473362
569,0.00012525933688452902
570,0.00012525890682054484
571,0.0001252584777553768
572,0.00012525804968901795
573,0.0001252576226214615
574,0.00012525719655270056
575,0.00012525677148272842
576,0.0001252563474115382
577,0.0001252559243391231
578,0.0001252555022654764
579,0.0001252550811905913
580,0.00012525466111446113
581,0.00012525424203707914
582,0.0001252538239584386
583,0.00012525340687853282
584,0.0001252529907973552
585,0.000125252575714899
586,0.00012525216163115755
587,0.0001252517485461243
588,0.00012525133645979264
589,0.00012525092537215597
590,0.00012525051528320766
591,0.0001252501061929412
592,0.00012524969810135
593,0.0001252492910084276
594,0.00012524888491416742
595,0.00012524847981856303
596,0.00012524807572160792
597,0.00012524767262329556
598,0.00012524727052361955
599,0.00012524686942257349
600,0.0001252464693201509
601,0.00012524607021634546
602,0.00012524567211115068
603,0.0001252452750045603
604,0.0001252448788965679
605,0.00012524448378716714
606,0.00012524408967635168
607,0.00012524369656411531
608,0.00012524330445045162
609,0.00012524291333535439
610,0.0001252425232188174
611,0.00012524213410083432
612,0.00012524174598139902
613,0.00012524135886050528
614,0.00012524097273814683
615,0.0001252405876143175
616,0.00012524020348901122
617,0.00012523982036222176
618,0.000125239438233943
619,0.0001252390571041689
620,0.00012523867697289328
621,0.0001252382978401101
622,0.00012523791970581324
623,0.00012523754256999668
624,0.00012523716643265444
625,0.0001252367912937804
626,0.00012523641715336866
627,0.0001252360440114132
628,0.000125235671867908
629,0.0001252353007228472
630,0.00012523493057622475
631,0.0001252345614280348
632,0.00012523419327827135
633,0.00012523382612692868
634,0.0001252334599740007
635,0.00012523309481948184
636,0.00012523273066336596
637,0.00012523236750564738
638,0.00012523200534632033
639,0.00012523164418537888
640,0.00012523128402281748
641,0.0001252309248586301
642,0.00012523056669281113
643,0.00012523020952535477
644,0.0001252298533562554
645,0.00012522949818550725
646,0.0001252291440131047
647,0.00012522879083904203
648,0.0001252284386633136
649,0.00012522808748591376
650,0.00012522773730683695
651,0.00012522738812607753
652,0.0001252270399436299
653,0.0001252266927594885
654,0.00012522634657364775
655,0.00012522600138610215
656,0.0001252256571968462
657,0.0001252253140058743
658,0.00012522497181318104
659,0.00012522463061876088
660,0.00012522429042260847
661,0.00012522395122471826
662,0.00012522361302508487
663,0.00012522327582370287
664,0.0001252229396205669
665,0.00012522260441567157
666,0.0001252222702090115
667,0.00012522193700058128
668,0.00012522160479037572
669,0.00012522127357838942
670,0.00012522094336461708
671,0.00012522061414905341
672,0.00012522028593169314
673,0.00012521995871253106
674,0.00012521963249156187
675,0.00012521930726878044
676,0.00012521898304418153
677,0.00012521865981775988
678,0.00012521833758951038
679,0.0001252180163594279
680,0.00012521769612750729
681,0.0001252173768937434
682,0.00012521705865813112
683,0.00012521674142066538
684,0.0001252164251813411
685,0.0001252161099401532
686,0.00012521579569709664
687,0.00012521548245216643
688,0.0001252151702053575
689,0.00012521485895666492
690,0.00012521454870608362
691,0.00012521423945360878
692,0.00012521393119923528
693,0.00012521362394295833
694,0.0001252133176847729
695,0.00012521301242467416
696,0.00012521270816265726
697,0.00012521240489871724
698,0.00012521210263284933
699,0.00012521180136504864
700,0.00012521150109531034
701,0.00012521120182362966
702,0.00012521090355000177
703,0.00012521060627442197
704,0.00012521030999688545
705,0.00012521001471738747
706,0.00012520972043592333
707,0.00012520942715248828
708,0.00012520913486707767
709,0.00012520884357968682
710,0.00012520855329031105
711,0.00012520826399894572
712,0.0001252079757055862
713,0.0001252076884102279
714,0.0001252074021128662
715,0.00012520711681349652
716,0.00012520683251211433
717,0.00012520654920871507
718,0.00012520626690329414
719,0.00012520598559584702
720,0.00012520570528636932
721,0.00012520542597485655
722,0.00012520514766130414
723,0.00012520487034570766
724,0.00012520459402806273
725,0.00012520431870836484
726,0.00012520404438660975
727,0.00012520377106279288
728,0.00012520349873690995
729,0.00012520322740895658
730,0.0001252029570789285
731,0.0001252026877468213
732,0.00012520241941263064
733,0.00012520215207635234
734,0.00012520188573798206
735,0.0001252016203975155
736,0.00012520135605494851
737,0.0001252010927102768
738,0.00012520083036349612
739,0.0001252005690146023
740,0.00012520030866359122
741,0.00012520004931045866
742,0.0001251997909552005
743,0.0001251995335978126
744,0.0001251992772382908
745,0.00012519902187663103
746,0.00012519876751282915
747,0.0001251985141468812
748,0.00012519826177878306
749,0.0001251980104085307
750,0.00012519776003612015
751,0.00012519751066154724
752,0.00012519726228480823
753,0.00012519701490589893
754,0.00012519676852481543
755,0.00012519652314155387
756,0.0001251962787561103
757,0.0001251960353684807
758,0.00012519579297866137
759,0.0001251955515866482
760,0.00012519531119243747
761,0.00012519507179602533
762,0.00012519483339740794
763,0.00012519459599658148
764,0.0001251943595935421
765,0.00012519412418828614
766,0.0001251938897808097
767,0.00012519365637110914
768,0.00012519342395918067
769,0.0001251931925450206
770,0.0001251929621286251
771,0.0001251927327099907
772,0.00012519250428911355
773,0.00012519227686599006
774,0.00012519205044061663
775,0.00012519182501298957
776,0.00012519160058310525
777,0.00012519137715096026
778,0.0001251911547165508
779,0.00012519093327987337
780,0.00012519071284092454
781,0.00012519049339970064
782,0.00012519027495619826
783,0.0001251900575104139
784,0.00012518984106234403
785,0.0001251896256119852
786,0.0001251894111593339
787,0.0001251891977043869
788,0.00012518898524714058
789,0.0001251887737875917
790,0.00012518856332573673
791,0.00012518835386157232
792,0.00012518814539509522
793,0.00012518793792630207
794,0.0001251877314551895
795,0.0001251875259817542
796,0.0001251873215059929
797,0.00012518711802790239
798,0.0001251869155474793
799,0.0001251867140647205
800,0.00012518651357962268
801,0.00012518631409218266
802,0.00012518611560239723
803,0.0001251859181102633
804,0.0001251857216157776
805,0.00012518552611893711
806,0.00012518533161973855
807,0.0001251851381181789
808,0.00012518494561425514
809,0.00012518475410796406
810,0.0001251845635993026
811,0.0001251843740882678
812,0.00012518418557485648
813,0.00012518399805906582
814,0.00012518381154089266
815,0.00012518362602033408
816,0.00012518344149738714
817,0.00012518325797204887
818,0.00012518307544431625
819,0.00012518289391418646
820,0.00012518271338165656
821,0.00012518253384672366
822,0.00012518235530938494
823,0.00012518217776963747
824,0.00012518200122747843
825,0.00012518182568290503
826,0.00012518165113591437
827,0.00012518147758650377
828,0.00012518130503467043
829,0.0001251811334804115
830,0.00012518096292372436
831,0.00012518079336460615
832,0.00012518062480305426
833,0.00012518045723906594
834,0.00012518029067263856
835,0.00012518012510376935
836,0.00012517996053245585
837,0.0001251797969586952
838,0.00012517963438248494
839,0.0001251794728038224
840,0.000125179312222705
841,0.00012517915263913023
842,0.0001251789940530955
843,0.00012517883646459823
844,0.0001251786798736359
845,0.00012517852428020612
846,0.00012517836968430635
847,0.00012517821608593404
848,0.00012517806348508675
849,0.0001251779118817621
850,0.00012517776127595763
851,0.0001251776116676709
852,0.00012517746305689965
853,0.00012517731544364126
854,0.00012517716882789356
855,0.00012517702320965417
856,0.00012517687858892073
857,0.00012517673496569088
858,0.0001251765923399625
859,0.0001251764507117331
860,0.00012517631008100054
861,0.00012517617044776252
862,0.00012517603181201684
863,0.00012517589417376129
864,0.0001251757575329936
865,0.00012517562188971165
866,0.00012517548724391323
867,0.00012517535359559616
868,0.00012517522094475839
869,0.00012517508929139765
870,0.000125174958635512
871,0.0001251748289770993
872,0.00012517470031615745
873,0.00012517457265268436
874,0.00012517444598667804
875,0.00012517432031813647
876,0.0001251741956470575
877,0.00012517407197343937
878,0.00012517394929727996
879,0.00012517382761857728
880,0.00012517370693732952
881,0.00012517358725353464
882,0.00012517346856719073
883,0.0001251733508782959
884,0.0001251732341868483
885,0.000125173118492846
886,0.0001251730037962872
887,0.0001251728900971701
888,0.0001251727773954928
889,0.0001251726656912535
890,0.00012517255498445054
891,0.00012517244527508194
892,0.00012517233656314611
893,0.00012517222884864126
894,0.00012517212213156566
895,0.00012517201641191762
896,0.0001251719116896954
897,0.00012517180796489742
898,0.00012517170523752193
899,0.0001251716035075673
900,0.00012517150277503196
901,0.00012517140303991417
902,0.00012517130430221248
903,0.0001251712065619252
904,0.0001251711098190509
905,0.00012517101407358787
906,0.0001251709193255347
907,0.00012517082557488983
908,0.00012517073282165175
909,0.00012517064106581897
910,0.00012517055030739004
911,0.0001251704605463635
912,0.00012517037178273795
913,0.0001251702840165119
914,0.00012517019724768406
915,0.0001251701114762529
916,0.00012517002670221715
917,0.00012516994292557538
918,0.00012516986014632632
919,0.00012516977836446862
920,0.0001251696975800009
921,0.00012516961779292194
922,0.00012516953900323054
923,0.0001251694612109253
924,0.00012516938441600506
925,0.00012516930861846854
926,0.00012516923381831457
927,0.0001251691600155419
928,0.00012516908721014937
929,0.00012516901540213593
930,0.00012516894459150022
931,0.00012516887477824126
932,0.0001251688059623579
933,0.000125168738143849
934,0.00012516867132271358
935,0.00012516860549895042
936,0.00012516854067255858
937,0.0001251684768435369
938,0.00012516841401188447
939,0.00012516835217760028
940,0.00012516829134068334
941,0.0001251682315011326
942,0.00012516817265894716
943,0.00012516811481412608
944,0.00012516805796666846
945,0.00012516800211657327
946,0.00012516794726383977
947,0.00012516789340846706
948,0.00012516784055045417
949,0.0001251677886898004
950,0.00012516773782650478
951,0.00012516768796056653
952,0.00012516763909198498
953,0.00012516759122075912
954,0.0001251675443468884
955,0.000125167498470372
