t,dim_1
297,0.01077218911911369
298,0.010772189727382217
299,0.01077219262536004
300,0.010772194904025386
301,0.010772198033069998
302,0.010772200511170879
303,0.010772201817429435
304,0.010772202963710453
305,0.010772201642534852
306,0.010772202011229014
307,0.01077220196509096
308,0.010772203015716731
309,0.010772206567580125
310,0.01077221071163285
311,0.01077221425256992
312,0.01077221734502674
313,0.01077222222665896
314,0.010772227769324402
315,0.010772233946613067
316,0.010772239634459717
317,0.010772244574537517
318,0.010772250909287238
319,0.010772260695551011
320,0.010772269128365337
321,0.010772281631586673
322,0.01077229599696014
323,0.010772311913738012
324,0.010772327790735904
325,0.010772343457270225
326,0.010772360413292718
327,0.010772380056061038
328,0.010772397489786702
329,0.010772414290725722
330,0.010772428296091334
331,0.010772441095678589
332,0.010772452368745557
333,0.010772463341371321
334,0.010772476607913922
335,0.010772492695803616
336,0.01077250892295731
337,0.010772526724120685
338,0.010772546175166254
339,0.010772567377453504
340,0.010772586537241835
341,0.010772606868389318
342,0.010772626237811334
343,0.010772649029064543
344,0.010772670103927668
345,0.010772688292402506
346,0.010772706395289431
347,0.010772724074709802
348,0.01077274010150981
349,0.010772757271737855
350,0.010772772674045104
351,0.01077278866437395
352,0.010772801409173917
353,0.010772813928876981
354,0.010772826226718836
355,0.010772840794226485
356,0.01077285229547416
357,0.010772867360624275
358,0.010772882600506531
359,0.010772900325849556
360,0.010772918462321264
361,0.01077293457032216
362,0.010772952211762681
363,0.010772971361187182
364,0.010772991272459728
365,0.010773014850800107
366,0.010773039749653992
367,0.010773064414100744
368,0.010773089375246707
369,0.010773112899627795
370,0.0107731388503623
371,0.010773163123242824
372,0.010773188608282547
373,0.010773209329735618
374,0.010773227273461729
375,0.010773247072394715
376,0.010773267318537966
377,0.010773288092929168
378,0.010773312313608922
379,0.010773337773131518
380,0.010773365656516362
381,0.010773391818868952
382,0.010773419654116807
383,0.010773443119722604
384,0.0107734683697382
385,0.010773490650164468
386,0.010773515053717101
387,0.010773536811659334
388,0.01077355742751637
389,0.010773578408808968
390,0.010773601427489045
391,0.010773623346760531
392,0.01077364590891881
393,0.010773669502834326
394,0.010773691246483513
395,0.010773713625192744
396,0.010773735385094548
397,0.01077375596218532
398,0.010773775141072731
399,0.010773797369010022
400,0.010773825960192041
401,0.010773854982095687
402,0.010773885787596221
403,0.010773921603505515
404,0.010773959252152002
405,0.010773996027767027
406,0.010774033056836383
407,0.0107740671438363
408,0.010774100834271034
409,0.010774129991380579
410,0.010774154982838341
411,0.010774178779952884
412,0.01077420379649274
413,0.01077422616421416
414,0.010774246333121
415,0.0107742676652144
416,0.010774288044309882
417,0.010774305314791219
418,0.010774322811286612
419,0.01077433896675118
420,0.010774353313698009
421,0.010774368300639334
422,0.010774385938146003
423,0.010774404484161598
424,0.010774420310619483
425,0.010774437401207208
426,0.010774453181875858
427,0.010774468599886525
428,0.010774486044716492
429,0.010774504981514582
430,0.010774522802852203
431,0.01077454217401196
432,0.010774563455403842
433,0.010774587935581547
434,0.010774611643647944
435,0.010774633313385025
436,0.010774655827621013
437,0.010774679953829294
438,0.010774703908800701
439,0.010774727567284498
440,0.010774751035918633
441,0.010774773804852868
442,0.010774796566391139
443,0.010774818689109365
444,0.010774842716955666
445,0.010774865840510172
446,0.010774890634507329
447,0.010774915394448402
448,0.010774938747198327
449,0.010774963162861861
450,0.010774989049694633
451,0.01077501422757299
452,0.010775042252491988
453,0.010775070058295767
454,0.010775099273802909
455,0.01077512863745231
456,0.010775159722548753
457,0.010775193792316746
458,0.010775228450528331
459,0.010775260312110997
460,0.010775292252675884
461,0.010775329389420068
462,0.010775366766373331
463,0.01077540460498547
464,0.01077544356942794
465,0.010775482335896385
466,0.010775523126601048
467,0.010775563456089269
468,0.01077560232097599
469,0.010775639044700896
470,0.010775675278510562
471,0.010775712780063578
472,0.01077575025794822
473,0.010775790895481575
474,0.010775831414290334
475,0.01077587219877726
476,0.010775913558714155
477,0.010775954680510649
478,0.01077599268512429
479,0.010776032780381481
480,0.010776074533500204
481,0.01077611530206495
482,0.010776157792515962
483,0.01077620238709612
484,0.010776243403126443
485,0.010776285572813652
486,0.010776331638693936
487,0.010776377540079147
488,0.010776424737310664
489,0.010776471017929449
490,0.010776515788560261
491,0.010776557657031463
492,0.01077659855775309
493,0.010776638038393712
494,0.010776679356674769
495,0.010776721259486075
496,0.010776762732329684
497,0.010776803121703168
498,0.010776845206118286
499,0.01077688851635067
500,0.01077693276519021
501,0.010776975812835656
502,0.01077702189465369
503,0.01077706892730667
504,0.010777118112074028
505,0.010777168275222486
506,0.010777217660422462
507,0.010777266376907046
508,0.01077731563635507
509,0.010777363742550878
510,0.010777414957735626
511,0.010777467276920612
512,0.01077751914648562
513,0.010777565847505666
514,0.010777609174241426
515,0.010777650213197999
516,0.0107776893796815
517,0.010777726709646385
518,0.010777765857896757
519,0.01077780540358416
520,0.010777844553033421
521,0.010777885282482528
522,0.01077792548617854
523,0.01077796529459323
524,0.010778006045501599
525,0.010778049611325695
526,0.010778093549522555
527,0.010778138808819221
528,0.010778183862125123
529,0.0107782316437917
530,0.010778279000122636
531,0.010778326982548403
532,0.010778376594075025
533,0.010778427074765607
534,0.010778475748777208
535,0.010778522433758386
536,0.01077856926412179
537,0.010778615002851056
538,0.010778663744713418
539,0.010778712665948936
540,0.010778761257705587
541,0.010778805860221946
542,0.010778849707243339
543,0.01077889667629814
544,0.010778945493299684
545,0.010778996205897085
546,0.010779048810194713
547,0.010779100602097835
548,0.010779151116102488
549,0.010779201008052098
550,0.01077925248474791
551,0.010779305479519915
552,0.010779360711240023
553,0.01077941464510618
554,0.010779467189766538
555,0.010779518556986608
556,0.01077957177670327
557,0.01077962335441874
558,0.01077967644361232
559,0.010779729796408425
560,0.010779783159671909
561,0.010779832659956174
562,0.010779883215065013
563,0.010779934191379272
564,0.01077998616425883
565,0.010780037817657729
566,0.01078008394008073
567,0.010780131839356017
568,0.010780179000378651
569,0.010780223959751383
570,0.010780271464471549
571,0.010780317480785484
572,0.010780360423478396
573,0.010780403070893384
574,0.010780446796449395
575,0.010780491986633377
576,0.01078053908317467
577,0.010780585522950442
578,0.01078063091325717
579,0.010780677513214395
580,0.010780727355578107
581,0.010780778546217444
582,0.010780828067147207
583,0.010780877352433273
584,0.01078092702125757
585,0.010780973036994641
586,0.010781020153909164
587,0.01078106767950016
588,0.010781114156562053
589,0.010781160595858203
590,0.010781212018014739
591,0.010781267629270262
592,0.010781324508779533
593,0.010781380904950974
594,0.010781436667391196
595,0.010781493577298091
596,0.010781549070374838
597,0.010781603986274145
598,0.010781660622930794
599,0.010781715022491383
600,0.010781772019806771
601,0.010781829014968852
602,0.010781886212423483
603,0.010781941919656939
604,0.010781997168096516
605,0.010782052577169554
606,0.010782108214892741
607,0.010782166913960197
608,0.010782225937832887
609,0.010782286210184662
610,0.010782344258945736
611,0.010782403445423602
612,0.010782463944470294
613,0.010782521748266095
614,0.010782576635484759
615,0.010782633908645813
616,0.010782691166176389
617,0.010782749282768511
618,0.01078280444778799
619,0.010782855756172716
620,0.010782906483215412
621,0.010782956920553212
622,0.010783007678375797
623,0.010783056841335632
624,0.010783105877259884
625,0.010783153477671007
626,0.010783203006460832
627,0.01078325323956696
628,0.01078330542753845
629,0.010783357594422506
630,0.010783414231198715
631,0.010783472532181568
632,0.010783534289930063
633,0.010783599424860615
634,0.01078366494827746
635,0.010783730760833875
636,0.010783796391437322
637,0.010783864411067138
638,0.010783932841205667
639,0.01078399812916399
640,0.01078406073463045
641,0.010784123082027598
642,0.010784185473302349
643,0.010784250184507379
644,0.010784312945538721
645,0.01078437311163973
646,0.01078443300728177
647,0.010784489642419732
648,0.010784549433341941
649,0.010784607570802102
650,0.010784664401024612
651,0.010784718595795764
652,0.010784771777137018
653,0.010784825832917897
654,0.010784876317885876
655,0.010784926086981134
656,0.010784974336084548
657,0.010785025131932137
658,0.010785079027381699
659,0.01078513058742355
660,0.010785183207203444
661,0.010785234590216849
662,0.010785284384515419
663,0.010785335856555325
664,0.010785393375354864
665,0.010785447790502596
666,0.010785503055723372
667,0.010785555423770556
668,0.010785608989109404
669,0.010785662503207753
670,0.01078571129023892
671,0.010785762621363564
672,0.010785811196583821
673,0.0107858603221399
674,0.010785907770859679
675,0.010785956075739504
676,0.01078600749229917
677,0.010786056166881764
678,0.010786105540023249
679,0.010786154459150946
680,0.010786202151634245
681,0.01078625061912696
682,0.010786300668286187
683,0.010786348321971168
684,0.010786391270446177
685,0.010786433871151937
686,0.010786475651651854
687,0.010786519942966045
688,0.010786562839258114
689,0.010786603636289612
690,0.01078664104485174
691,0.010786675403709192
692,0.010786712089256602
693,0.010786747063094957
694,0.010786780175146587
695,0.01078681294146973
696,0.010786845862951264
697,0.01078688027601508
698,0.010786914316931531
699,0.010786949686098378
700,0.010786988008439484
701,0.010787023241040031
702,0.010787062714991155
703,0.010787099652608394
704,0.010787138339313723
705,0.010787176018774455
706,0.01078721248253179
707,0.010787248928943472
708,0.01078728504322827
709,0.010787320491734472
710,0.010787356928976003
711,0.010787391197206649
712,0.010787425258094153
713,0.010787458710662398
714,0.01078749112201467
715,0.010787522207536746
716,0.010787552339944568
717,0.010787581358163018
718,0.01078761239959841
719,0.010787646410699047
720,0.01078768255822912
721,0.0107877208453566
722,0.010787758746527867
723,0.010787797264735811
724,0.010787837445348326
725,0.010787879111378207
726,0.010787919692686393
727,0.010787961565111987
728,0.010788004029273485
729,0.010788050175195484
730,0.010788091931921798
731,0.01078812878345385
732,0.010788163432206557
733,0.01078820280570366
734,0.01078824287255819
735,0.01078828001475576
736,0.010788317384496034
737,0.010788353609821664
738,0.010788393707633395
739,0.010788433319043332
740,0.010788474990979936
741,0.010788516432730974
742,0.010788562125131823
743,0.010788609509824382
744,0.010788654607327773
745,0.01078869935847474
746,0.01078874663000138
747,0.010788796064169414
748,0.010788846443593673
749,0.010788894077515383
750,0.010788942733405808
751,0.01078899003316545
752,0.01078903403531953
753,0.010789077614084019
754,0.010789119956460216
755,0.010789164113077192
756,0.01078920680588306
757,0.010789250998385798
758,0.010789294150586685
759,0.010789339489752203
760,0.010789383473753762
761,0.010789430203382279
762,0.0107894789161929
763,0.010789527432546513
764,0.01078957469779222
765,0.010789619957561164
766,0.010789664222492855
767,0.010789709964683685
768,0.010789756906840562
769,0.01078980434465085
770,0.010789852283882689
771,0.010789900603597455
772,0.010789952094890313
773,0.01079000261319061
774,0.01079005414171275
775,0.010790107989933703
776,0.010790161485266004
777,0.010790215188585146
778,0.010790270415582389
779,0.010790323881059582
780,0.010790377015269904
781,0.010790429464554519
782,0.010790484396710827
783,0.010790540468143671
784,0.010790595603139328
785,0.010790648491861243
786,0.010790700685655
787,0.010790748584453022
788,0.01079079533999699
789,0.01079084199356267
790,0.010790889323514552
791,0.010790933941517152
792,0.010790975184627646
793,0.010791016414690427
794,0.010791053835343796
795,0.01079109204675116
796,0.010791131249793749
797,0.0107911677168077
798,0.010791203203097913
799,0.01079123829126125
800,0.01079127083630987
801,0.010791299815119759
802,0.010791331892256147
803,0.010791363392084464
804,0.01079139414296791
805,0.010791426612451862
806,0.010791459352276203
807,0.010791495246388833
808,0.010791535125308751
809,0.010791578688309704
810,0.01079162610833218
811,0.010791674995037278
812,0.010791723536061863
813,0.010791771087347973
814,0.01079181817217698
815,0.010791867709549666
816,0.010791918936449403
817,0.010791967569787269
818,0.010792014965876862
819,0.010792062068368035
820,0.010792109171006443
821,0.010792155684169765
822,0.010792201249139904
823,0.010792247852056848
824,0.010792289684829839
825,0.010792333752619338
826,0.010792379735850791
827,0.010792428698298304
828,0.010792477022264772
829,0.010792526383102257
830,0.010792578160908088
831,0.010792629261089872
832,0.01079268257046368
833,0.01079273693858772
834,0.010792793564115593
835,0.010792849456722788
836,0.01079290247706494
837,0.010792953153834897
838,0.010792998915869706
839,0.010793043635511129
840,0.010793089013010975
841,0.01079313766930845
842,0.010793182452656865
843,0.010793226901814244
844,0.010793269743690511
845,0.010793311161977256
846,0.010793352900308273
847,0.010793390593856728
848,0.01079342724809983
849,0.010793464421863287
850,0.010793500142892902
851,0.010793536278269232
852,0.01079357033937871
853,0.010793603347130948
854,0.01079363429689673
855,0.010793662552863277
856,0.010793689588519902
857,0.010793716351052194
858,0.010793743515891012
859,0.010793770743224532
860,0.010793796856391842
861,0.01079381930410116
862,0.010793842672819638
863,0.01079386633108571
864,0.01079389023192046
865,0.010793911663866727
866,0.01079393196510702
867,0.010793950541837313
868,0.010793968246306624
869,0.010793986752690856
870,0.010794009718122232
871,0.010794030893332347
872,0.010794052699084473
873,0.010794076648325641
874,0.010794101870819788
875,0.010794127101839506
876,0.010794151518055125
877,0.010794174899939982
878,0.010794200129138449
879,0.010794226966065835
880,0.010794252377434711
881,0.010794282816710507
882,0.01079431430989926
883,0.010794344943562897
884,0.010794374230073149
885,0.010794404169540557
886,0.010794436452895998
887,0.010794469694318517
888,0.010794506666583532
889,0.010794539201706739
890,0.010794570089713455
891,0.010794600815764317
892,0.01079463392045347
893,0.01079466750946647
894,0.010794701181311437
895,0.01079473531557222
896,0.01079476835491282
897,0.010794801765904239
898,0.010794835577821096
899,0.010794871170525664
900,0.010794912626067495
901,0.010794949812773388
902,0.010794984118110943
903,0.010795016346350562
904,0.01079505019999825
905,0.010795081014601061
906,0.0107951120614603
907,0.010795143899312
908,0.010795174039565963
909,0.010795202685154753
910,0.010795228110719349
911,0.010795252584021104
912,0.01079527836224498
913,0.010795307438740553
914,0.01079533686606928
915,0.010795367134875604
916,0.010795397754408348
917,0.010795426377816856
918,0.010795455853132867
919,0.010795486342526606
920,0.010795517704664052
921,0.010795551404878409
922,0.010795585573615119
923,0.010795620866013756
924,0.010795656584123584
925,0.010795693132221207
926,0.01079572888207544
927,0.01079576499754524
928,0.010795802490508695
929,0.010795839376112957
930,0.010795874639391436
931,0.010795908129300282
932,0.010795940439220143
933,0.010795971043060295
934,0.010796006226799201
935,0.01079603866727916
936,0.010796069847944106
937,0.010796100616040588
938,0.010796131178081819
939,0.01079616216299325
940,0.010796194186772511
941,0.010796224108283476
942,0.010796255291683095
943,0.010796284072920315
944,0.01079631520792303
945,0.010796347568668969
946,0.010796378363563282
947,0.010796408894268602
948,0.010796439064480124
949,0.010796469817210426
950,0.01079649839735526
951,0.010796527365956972
952,0.010796554981934265
953,0.010796582328201267
954,0.010796610177887094
955,0.010796641099721505
956,0.010796674729883476
957,0.010796708602788314
958,0.010796741830390715
959,0.010796774371403792
960,0.010796809321546919
961,0.010796845005730686
962,0.010796879866734008
963,0.010796912574878595
964,0.010796944742420395
965,0.010796976282312305
966,0.010797007696095855
967,0.010797039971838089
968,0.010797073419464032
969,0.010797103495154515
970,0.010797132671282555
971,0.010797163742681104
972,0.010797194046209255
973,0.01079722463362829
974,0.010797256759048012
975,0.010797288771617905
976,0.010797322451657883
977,0.010797357027767735
978,0.010797393982673062
979,0.010797429876449475
980,0.010797461979289436
981,0.01079749491477484
982,0.010797528711425364
983,0.010797562733417719
984,0.010797594967160097
985,0.010797626773198237
986,0.010797655463132869
987,0.010797680969429355
988,0.010797705443123527
989,0.010797727333340203
990,0.010797752410664607
991,0.010797777528182926
992,0.01079780284062037
993,0.010797826173773502
994,0.010797850643532772
995,0.010797873406843173
996,0.010797894274843116
997,0.010797913928388544
998,0.010797932885367704
999,0.010797950923950686
1000,0.010797969436244193
1001,0.01079798567009137
1002,0.010798002583708603
1003,0.01079801713865306
1004,0.010798033236788287
1005,0.010798049000105552
1006,0.010798063596747001
1007,0.010798080717306714
1008,0.01079810064160607
1009,0.010798119859323958
1010,0.010798138138408145
1011,0.010798157030336134
1012,0.010798174064168095
1013,0.010798192519600855
1014,0.010798212414595493
1015,0.010798232899573983
1016,0.010798254387388507
1017,0.010798275618378055
1018,0.010798295460571167
1019,0.010798316527292146
1020,0.010798336277702552
1021,0.010798357886699922
1022,0.010798374731586303
1023,0.010798393324762656
1024,0.010798409423481224
1025,0.010798425348169124
1026,0.01079844127193975
1027,0.010798461594497037
1028,0.010798478553244353
1029,0.010798494041417481
1030,0.010798509907501997
1031,0.01079852395550982
1032,0.010798534995232058
1033,0.010798546982372134
1034,0.0107985602985115
1035,0.010798578183427533
1036,0.01079859476826384
1037,0.010798613347106103
1038,0.010798634091229756
1039,0.010798654946562201
1040,0.010798674001800351
1041,0.010798692110794506
1042,0.010798707969085053
1043,0.010798725227821694
1044,0.010798739330435491
1045,0.010798757398808667
1046,0.010798771504571725
1047,0.010798783914722896
1048,0.010798795871891184
1049,0.010798811604222623
1050,0.010798830371561088
1051,0.010798844025677502
1052,0.01079885674241446
1053,0.010798870115383472
1054,0.010798884155122281
1055,0.01079889797816802
1056,0.01079890743809054
1057,0.01079892141622579
1058,0.010798934495515973
1059,0.010798947619040053
1060,0.01079896271598339
1061,0.010798977043629093
1062,0.01079899233708348
1063,0.010799008599429531
1064,0.010799026843221978
1065,0.010799044532298494
1066,0.010799061774712094
1067,0.010799079058183367
1068,0.010799094449512606
1069,0.01079910929786006
1070,0.010799125189701882
1071,0.01079913753210782
1072,0.010799148969539723
1073,0.010799163897296696
1074,0.010799179385388073
1075,0.010799192292762255
1076,0.01079920740150812
1077,0.010799223017976218
1078,0.010799237658998888
1079,0.010799255566801405
1080,0.0107992724497731
1081,0.010799286652287242
1082,0.010799303492405534
1083,0.010799318361413535
1084,0.01079933296384654
1085,0.01079935064933688
1086,0.010799367162504497
1087,0.010799385234990978
1088,0.010799401240518185
1089,0.010799417088733566
1090,0.010799432669482837
1091,0.010799452372447966
1092,0.01079946952957112
1093,0.010799488927215087
1094,0.010799510283974105
1095,0.010799533700425487
1096,0.010799558016872744
1097,0.010799580274347456
1098,0.010799602279136818
1099,0.010799621911918132
1100,0.010799638846469143
1101,0.010799656221961825
1102,0.010799672677315377
1103,0.010799690866985956
1104,0.010799709015959115
1105,0.010799726244178628
1106,0.010799740276036853
1107,0.01079975390403993
1108,0.010799766273883443
1109,0.010799777692567425
1110,0.010799788841292105
1111,0.010799800914080941
1112,0.010799816676266472
1113,0.010799835008204202
1114,0.010799856240677747
1115,0.010799873807805246
1116,0.010799889775080118
1117,0.01079990844134558
1118,0.010799926555431601
1119,0.010799943875196085
1120,0.010799962231477951
1121,0.010799981643937995
1122,0.010799999798990306
1123,0.010800021854318786
1124,0.010800042228040985
1125,0.010800060989389484
1126,0.010800081568362539
1127,0.01080010250304709
1128,0.010800122683798782
1129,0.010800138931502268
1130,0.010800154165318432
1131,0.010800171276254525
1132,0.01080018673100505
1133,0.010800205999067846
1134,0.010800225630072812
1135,0.010800242867121949
1136,0.010800261635718155
1137,0.010800281673273546
1138,0.010800301129566054
1139,0.010800319263837326
1140,0.010800335507368414
1141,0.010800351223242004
1142,0.010800365983823198
1143,0.010800383882875452
1144,0.01080040134480829
1145,0.0108004191472945
1146,0.010800435422207355
1147,0.010800452590467222
1148,0.010800468073443866
1149,0.010800487334434348
1150,0.010800505183317195
1151,0.010800523347927317
1152,0.010800543938183067
1153,0.010800566837839982
1154,0.010800590707250238
1155,0.010800616028412889
1156,0.010800642428080664
1157,0.01080066834719904
1158,0.010800691202872787
1159,0.010800713149871983
1160,0.01080073546766006
1161,0.010800757260572216
1162,0.010800780969559748
1163,0.010800804041314806
1164,0.01080082442672623
1165,0.010800846780394838
1166,0.010800870925012286
1167,0.010800898687608659
1168,0.010800926538707593
1169,0.010800953520963224
1170,0.010800981215586968
1171,0.01080100637535552
1172,0.010801027201449476
1173,0.010801046513801562
1174,0.010801069140106836
1175,0.010801091864890467
1176,0.010801117769275037
1177,0.010801143576186186
1178,0.010801171061989492
1179,0.010801197704695948
1180,0.0108012207527997
1181,0.01080124550718506
1182,0.010801270489632706
1183,0.010801295648537063
1184,0.010801323555439302
1185,0.010801350530578593
1186,0.010801377661398001
1187,0.010801406804496379
1188,0.010801435666846142
1189,0.01080146625161153
1190,0.010801496709907219
1191,0.010801525522630633
1192,0.010801553960242365
1193,0.010801584255234021
1194,0.010801613314514031
1195,0.010801640240408692
1196,0.010801670324461048
1197,0.010801699204157338
1198,0.010801726050580614
1199,0.010801753724976833
1200,0.010801780684796019
1201,0.010801810346757042
1202,0.010801839547913738
1203,0.010801869578358379
1204,0.010801898788301855
1205,0.010801927177811935
1206,0.010801953471784032
1207,0.010801980896050133
1208,0.010802008615402151
1209,0.010802031870830129
1210,0.010802053660586198
1211,0.010802074472108243
1212,0.010802091609323649
1213,0.010802109321400317
1214,0.010802129890088363
1215,0.010802151214724985
1216,0.010802171460999245
1217,0.010802192468813613
1218,0.010802216854102733
1219,0.010802239939138007
1220,0.010802262770132402
1221,0.01080228768786763
1222,0.010802312546761486
1223,0.01080233703415991
1224,0.010802360631314935
1225,0.01080238281840322
1226,0.010802403989421042
1227,0.010802426631977972
1228,0.010802445042903413
1229,0.010802459529672188
1230,0.01080247184805703
1231,0.010802481646826933
1232,0.010802489932566594
1233,0.010802497883470033
1234,0.010802505057575068
1235,0.010802514542257573
1236,0.010802523545503867
1237,0.010802532905070696
1238,0.010802542142756697
1239,0.010802550193511513
1240,0.010802559301557718
1241,0.010802570392354102
1242,0.01080258228034791
1243,0.010802591870029079
1244,0.010802602783931593
1245,0.010802612862704926
1246,0.010802625210416859
1247,0.010802640138455454
1248,0.010802653457756889
1249,0.01080266530661024
