t,obs_1
1,-0.11097252527568782
2,0.3572061762164133
3,0.6759948975110652
4,0.8476591473380221
5,0.621615411482687
6,0.7035341839610145
7,1.9881448738571357
8,2.246175412874684
9,2.7537440656297636
10,2.669113472036168
11,3.3628048625960845
12,3.124813353453877
13,3.196967175114175
14,3.744229790142515
15,3.492657349662795
16,3.760541908156499
17,3.7941051261238785
18,3.830789672696902
19,4.337358510266353
20,4.610973612478964
21,4.377498394821905
22,4.113458556000487
23,4.227007146173099
24,4.590254581312105
25,4.456699461482203
26,5.227723901143903
27,5.096852793144916
28,4.819015244580628
29,4.928876086976177
30,5.348420613286887
31,4.795648702954488
32,4.995039966624905
33,4.298040907787361
34,4.291728612229943
35,4.195663221117099
36,4.104460393878543
37,4.036049936803731
38,2.9705513928769647
39,3.2284225186404805
40,2.9185610831453204
41,3.348928127038868
42,2.886008162322514
43,2.4503896127011715
44,2.3807833680481543
45,2.279633762161795
46,1.5946531879255519
47,1.21199543660368
48,0.48249254320603085
49,0.9341326656435951
50,0.10791035994239026
51,-0.12489999263685499
52,-0.4529529339061138
53,-0.5838583937386961
54,-0.8431958167217872
55,-0.7410404694799835
56,-1.4392302179733258
57,-2.189060847400743
58,-1.82011523876271
59,-2.413226524247675
60,-2.397841526360773
61,-3.412879547135673
62,-2.970235578559038
63,-3.30042353964844
64,-3.3731875514004876
65,-3.6293230394074074
66,-4.017185604225389
67,-4.697146225107302
68,-4.195984174159279
69,-4.354648016068169
70,-5.339258334013539
71,-5.082122644541407
72,-4.8193384103846695
73,-5.026933799705455
74,-5.005260867372719
75,-4.823055555488994
76,-5.115314338937579
77,-4.613640300483871
78,-5.1871225678719135
79,-5.34694516694771
80,-4.898049685590067
81,-4.447983922310377
82,-4.114086168476039
83,-3.921774976443325
84,-4.32062763905189
85,-4.073631149783302
86,-4.069216768523803
87,-4.056964775249521
88,-3.689706112407008
89,-3.3464970165104586
90,-3.754839725116452
91,-2.3901576216183047
92,-2.5808167946728915
93,-2.2785057963680275
94,-2.311715611067095
95,-1.702459579247299
96,-1.8071219760427868
