t,dim_1
1,0.017130104342095775
2,0.017130105765629625
3,0.017130103410540467
4,0.01713009373473139
5,0.01713007483082171
6,0.017130049210408282
7,0.01713001596328224
8,0.01712996081599113
9,0.01712988090152832
10,0.01712977058024124
11,0.017129630792468584
12,0.01712945383052669
13,0.017129242338763683
14,0.017128995515468082
15,0.017128707279941438
16,0.017128380427429882
17,0.017128011981434675
18,0.01712760156902709
19,0.017127148782596496
20,0.017126647993595222
21,0.017126096161849912
22,0.017125495881523498
23,0.017124850086385302
24,0.017124157514777135
25,0.01712341413060872
26,0.017122621417817556
27,0.0171217708094566
28,0.017120863759639844
29,0.017119903355441085
30,0.017118888376173636
31,0.01711781416022033
32,0.017116686849479378
33,0.017115504228479777
34,0.01711427404164234
35,0.01711299635909005
36,0.017111672248201943
37,0.01711030272232801
38,0.017108888541569257
39,0.017107441544782713
40,0.017105958866717515
41,0.017104443950262022
42,0.017102892013543394
43,0.017101308200099558
44,0.017099697350118983
45,0.01709806023698651
46,0.017096397984568506
47,0.017094718203741675
48,0.01709302514624021
49,0.017091326917633015
50,0.017089618499677592
51,0.017087909072602818
52,0.017086201223171386
53,0.017084498596397015
54,0.01708280264676589
55,0.017081116255786087
56,0.017079438288379482
57,0.017077776502191278
58,0.017076139228654457
59,0.017074522368355157
60,0.01707293251140082
61,0.017071369486829358
62,0.017069844572823636
63,0.0170683528511004
64,0.017066897990398178
65,0.01706548079918984
66,0.017064104123409498
67,0.01706277227262592
68,0.017061492801942316
69,0.01706026014287723
70,0.017059076058348565
71,0.017057951488457762
72,0.017056883576129125
73,0.017055869401526026
74,0.017054911271252565
75,0.017054008944487734
76,0.017053160396718083
77,0.017052368875253982
78,0.01705162880593065
79,0.017050946560765067
80,0.017050323915556272
81,0.017049755882569826
82,0.017049237461068685
83,0.017048764941072048
84,0.017048336185783657
85,0.01704795562689499
86,0.017047620519996386
87,0.01704733081603542
88,0.01704708637887565
89,0.017046883127862532
90,0.017046717249559404
91,0.017046593281105634
92,0.017046496059365375
93,0.017046427702772784
94,0.01704638485231601
95,0.017046367876992537
96,0.017046370007290684
97,0.01704639240612602
98,0.017046427831818905
99,0.017046472534823293
100,0.017046527745845808
101,0.017046584768762772
102,0.0170466366243169
103,0.017046686723980062
104,0.017046734503893247
105,0.017046774871227945
106,0.017046802304246312
107,0.017046813835440055
108,0.01704680761623979
109,0.017046774183112918
110,0.01704671313818984
111,0.017046616267653653
112,0.017046490948828256
113,0.017046333140030196
114,0.017046141847696285
115,0.017045915259560607
116,0.017045639636950317
117,0.017045319634218948
118,0.01704495098363448
119,0.017044535800910098
120,0.0170440688394323
121,0.01704354705705289
122,0.017042971195748838
123,0.017042341430960967
124,0.017041655362487203
125,0.017040912332022037
126,0.017040113551356945
127,0.017039259419367736
128,0.017038354231225655
129,0.017037389231106974
130,0.017036369464278035
131,0.017035294705711683
132,0.01703417042229226
133,0.017032994090954774
134,0.017031770830389523
135,0.01703050067084098
136,0.017029189249343574
137,0.017027837300838202
138,0.017026445801664326
139,0.017025008811774295
140,0.01702353428545097
141,0.01702202234297439
142,0.017020477111670845
143,0.01701890092173943
144,0.017017296751356083
145,0.017015672354340036
146,0.01701402356636242
147,0.017012360817710286
148,0.017010677967945594
149,0.017008979406172672
150,0.01700727353624624
151,0.01700556266962608
152,0.017003854379068314
153,0.017002149651787833
154,0.0170004530538999
155,0.01699876708826977
156,0.016997093870533015
157,0.016995434779493633
158,0.01699379825617448
159,0.016992181356156908
160,0.016990589890493363
161,0.016989028935881216
162,0.016987493532065467
163,0.01698599421883112
164,0.016984536650060778
165,0.016983120956956338
166,0.016981756780241372
167,0.016980434188313024
168,0.016979156664865318
169,0.016977923076932497
170,0.016976740596592602
171,0.016975605842600047
172,0.016974529804698726
173,0.016973505351454983
174,0.016972532363916427
175,0.01697161970056299
176,0.01697076107549294
177,0.016969960503794703
178,0.01696921684480204
179,0.016968524730414214
180,0.01696788710444545
181,0.016967303924651275
182,0.016966772329891622
183,0.016966292288070704
184,0.01696586332519409
185,0.01696548614271102
186,0.016965156056578747
187,0.016964873898794763
188,0.016964632417790993
189,0.016964429868532714
190,0.016964262796017288
191,0.016964132002244694
192,0.016964029276779792
193,0.016963956117450173
194,0.016963912196549198
195,0.016963890677645078
196,0.016963883262201496
197,0.016963891074811128
198,0.01696390866656632
199,0.01696393764579378
200,0.016963971588546525
201,0.016964013587731523
202,0.01696405647855093
203,0.016964090855750038
204,0.016964115016374907
205,0.016964127446025077
206,0.016964122408877343
207,0.016964103406878695
208,0.016964062977379946
209,0.016964002295387345
210,0.016963911636669552
211,0.016963789316292915
212,0.016963634201851534
213,0.01696344080059765
