t,obs_1
1,2.9857399459724268
2,3.222663571859848
3,3.486438105261002
4,3.336217949984472
5,3.9044697378835087
6,4.564820526055149
7,3.630448215409608
8,4.711613662502337
9,4.066485964125276
10,4.844078157306648
11,4.781976178662619
12,4.464376312064055
13,4.705619491435773
14,4.115780437075134
15,4.5943557272440305
16,5.19279093061899
17,4.631847109019484
18,5.388942102366929
19,4.964578586822682
20,5.569214786899644
21,5.490701893544876
22,5.395865573444767
23,5.9290327604969235
24,5.631067046355422
25,6.150001488809312
26,5.145571432858022
27,5.6132932863976315
28,5.539559175336976
29,5.821513083048128
30,6.280473941680029
31,5.5541665432567795
32,5.624975010168121
33,6.092035266938796
34,5.3982262951548385
35,5.420175497363614
36,6.30530377168774
37,5.315242379650808
38,5.7565819328719074
39,4.404729188652344
40,5.608427928644666
41,5.804184064038911
42,6.175554362741354
43,6.326290838023283
44,5.138847584691213
45,5.396453519718338
46,5.560078791902978
47,5.3966173601328
48,5.333596898777304
49,5.965648021083893
50,5.2525222666966505
51,5.32432880620543
52,4.946559426317233
53,4.394634413667757
54,4.907025080578858
55,4.128016364580469
56,5.129187456560952
57,5.029316739108459
58,4.776248356313832
59,5.04727365652377
60,4.825678932067598
61,4.982712869051474
62,5.084153274789149
63,4.760631035180572
64,4.639963615552108
65,4.497318092198304
66,4.598722576322367
67,4.296647391252578
68,4.741087694702537
69,4.294766705309007
70,4.0311740640344675
71,4.503740749958198
72,3.621133384040509
73,3.134047055952346
74,3.3642866084675203
75,3.934449584784159
76,3.6138296641459124
77,3.524458317140123
78,4.541225565542996
79,4.207841675236983
80,3.565900022992909
81,3.7763662971004566
82,2.831665151379872
83,3.3818850614804656
84,3.663148016390174
85,3.207780149838931
86,3.0497572538371296
87,3.8346916081985007
88,3.465449884306756
89,2.989768597402296
90,3.5854076852919445
91,3.5793969076535856
92,2.989348470763442
93,3.080453611742457
94,2.801468674058061
95,3.188546023610664
96,3.450194140657028
97,3.0324412239779446
98,3.8622433847929036
99,3.341589420940776
100,3.577638720368043
101,3.2012544922102593
102,3.734853926372197
103,3.55564726362536
104,3.290856227748746
105,3.675268167248038
106,3.282561610935783
107,2.779826911530706
108,3.588778063612031
109,3.2017498711364527
110,4.000945671468219
111,2.6014656443276456
112,4.08839765018886
113,3.356788093583626
114,4.094592526102688
115,3.323036640940896
116,3.9963434471539623
117,3.962645158174831
118,3.8364777581913927
119,4.326408321851037
120,4.236623428787306
121,4.072745147363005
122,4.710489990856708
123,5.209879105346516
124,4.555948261841807
125,5.219471336572829
126,4.549751436819685
127,5.6244217601241715
128,4.732152666952645
129,4.865719678414418
130,5.50517237979867
131,5.788031335469895
132,5.237083200525979
133,5.109402155022095
134,4.596913532290074
135,5.669669625233838
136,6.294139874597769
137,6.143823827406825
138,5.66230547113569
139,6.337016444242709
140,6.51241641343329
141,6.056451568368254
142,5.62399484699636
143,6.705509027037731
144,6.824999603772609
145,6.369150402186079
146,7.061606194259694
147,7.141243134473928
148,6.347617535396042
149,6.793300309212574
150,7.283691902556433
151,7.078059836564047
152,7.563678141940326
153,6.59878975114492
154,7.000245740762607
155,6.626151996063746
156,7.249039516468779
157,7.835330402187321
158,6.903508827063905
159,7.052933383057724
160,7.666101294697558
161,8.06967714614433
162,7.185616307878065
163,6.954616407381785
164,7.509498974169956
165,7.534038053098447
166,8.16405685718965
167,7.541915707393354
168,7.496087729521176
169,7.306908345191452
170,6.861333022641862
171,7.471632838312655
172,8.132021612543172
173,7.758717195641356
174,7.671166710603449
175,7.357740412440983
176,7.261734513158099
177,7.427931486976784
178,7.090696810134112
179,7.754806818362806
180,6.898774220174669
181,7.014726327787815
182,7.186175316729233
183,7.061717355232725
184,6.508882139578807
185,6.548986750092941
186,6.7216040937775725
187,6.6987103980731835
188,6.779721359994325
189,6.159601422402015
190,6.3158935836139465
191,6.5324648589033565
192,5.612674842302914
193,5.359855017441721
194,5.765435118372426
195,5.176122267223993
196,5.206678440120313
197,5.102550451593661
198,5.014933418248041
199,5.352430359362447
200,4.703839795778471
201,4.833565962946132
202,4.177274218342373
203,4.6096611203120545
204,4.874381767934462
205,4.436555513423548
206,3.982265635764236
207,3.49543546919883
208,2.3998800072883038
209,2.896909760529311
210,2.625856011185367
211,2.430964653499618
212,2.466387678709759
213,2.1635847107022057
214,2.1609913852773004
215,2.0265695339371455
216,1.7259319939564868
217,1.6659786712399292
218,1.4507959020564887
219,1.4738732967361645
220,0.6384292607414355
221,0.7530460503146512
222,0.3389448799798974
223,0.254953626675268
224,0.377403963522362
225,-1.1066755813774347
226,-0.22075787675843356
227,-0.11666047144101638
228,-1.0353287661914856
229,-1.194441407462784
230,-0.8030167672514059
231,-1.4811980435085466
232,-1.954849841039406
233,-2.1174761541665905
234,-1.5237783311838118
235,-1.6909628492162225
236,-2.2548362546872687
237,-2.3848654173583554
238,-1.9705225272309743
239,-2.5016407891198646
240,-3.312509471405014
241,-2.3686648566839046
242,-2.832285695023876
243,-4.093081888990978
244,-4.141831243140494
245,-3.7508484928557095
246,-4.325889289233724
247,-4.216197453590514
248,-4.5545253311838945
249,-4.2947648780243295
250,-4.584520967072199
251,-3.906834030923779
252,-4.724929720751586
253,-4.775094823540155
254,-5.43222000034655
255,-4.565270160707662
256,-4.7217906165195735
257,-6.183861583903768
258,-4.91723293936398
259,-5.829088403997208
260,-5.344974599878746
261,-5.705033412387275
262,-5.49486761710438
263,-5.462440367623601
264,-5.1918959651299526
265,-5.489758138619783
266,-6.19632350432547
267,-5.761685949938602
268,-5.852512411985146
269,-5.557780727945747
270,-5.679455115307425
271,-5.934887197659003
272,-6.343454604544727
273,-5.212069778900323
274,-5.708788826696617
275,-5.298246793824916
276,-5.318387668935553
277,-5.667393404450458
278,-4.818624418298604
279,-5.191352718762904
280,-5.229672331261905
281,-5.837606359738609
282,-5.00998247349113
283,-5.02045796738102
284,-5.412138400426947
285,-4.704685643913673
286,-5.579375427809527
287,-4.446744609994449
288,-4.580972016727479
289,-4.7419997816567845
290,-4.0692160367604515
291,-3.549581415300037
292,-3.9615791004679077
293,-4.730241631626474
294,-3.7733923387428847
295,-3.9387026278242074
296,-4.46610988239168
297,-3.361943186198579
298,-4.16494514412881
299,-3.7571329998029244
300,-3.0003391183269743
301,-3.1526434052843095
302,-3.2780716916108252
303,-3.051558824497102
304,-2.347686469758659
305,-2.3291910809500735
306,-1.997172706045485
307,-2.9446531306504293
308,-2.152974553569875
309,-1.3561389862594506
310,-1.4614313844441498
311,-1.6822049545839497
312,-0.6929700043486302
313,-1.3411324634586879
314,-1.822155435267558
315,-0.5710475875420531
316,-0.9733888966035958
317,-0.5469226328023061
318,-0.28692094856221556
319,-0.5350602524713707
320,-0.33799274627618153
321,0.3721396759063609
322,-0.2821576456886937
323,0.942399206018938
324,-0.34448184980912466
325,0.4539984909717123
326,0.7355380152119524
327,1.1960328763257142
328,0.759516716786518
329,1.241988376026167
330,1.0527096809851524
331,1.061003697023105
332,1.4950045641804288
333,1.8090598899026626
334,1.1930365213443443
335,1.9768303592178436
336,1.8162757770961697
337,1.4126548721692707
338,2.1893724927351865
339,2.3763089502881374
340,1.3693115559723625
341,2.9025814369827727
342,2.016468940388915
343,2.627124835609639
344,2.8361278096849314
345,2.622793339938175
346,2.89932827507161
347,3.4620372744604166
348,2.995487147115554
349,3.2668303732950923
